chrom	start	end	nSites	recombRate
b'22'	28368000	28416000	100	7.942397352630593e-12
b'22'	28416000	28464000	102	0
b'22'	28464000	28512000	94	4.4168403093062e-10
b'22'	28512000	28560000	112	9.356586465431068e-11
b'22'	28560000	28608000	101	3.672736002798927e-10
b'22'	28608000	28656000	97	4.109306010173326e-10
b'22'	28656000	28704000	189	6.888783082000404e-10
b'22'	28704000	28752000	472	8.297208286240542e-10
b'22'	28752000	28800000	619	2.293633643703093e-10
b'22'	28800000	28848000	590	3.7241355602928583e-10
b'22'	28848000	28896000	500	3.4194695298197244e-09
b'22'	28896000	28944000	178	1.1648729395580674e-09
b'22'	28944000	28992000	389	5.946472727812582e-09
b'22'	28992000	29040000	235	8.393071964932799e-10
b'22'	29040000	29088000	430	7.065423384755007e-09
b'22'	29088000	29136000	340	4.374620107267732e-10
b'22'	29136000	29184000	479	7.551037524942159e-09
b'22'	29184000	29232000	454	4.4877172798627705e-09
b'22'	29232000	29280000	506	7.543865959307267e-09
b'22'	29280000	29328000	84	4.7820269119701725e-09
b'22'	29328000	29376000	451	3.6074800077251006e-09
b'22'	29376000	29424000	882	2.967026210917687e-09
b'22'	29424000	29472000	214	2.520552234808358e-09
b'22'	29472000	29520000	468	6.380415882592043e-09
b'22'	29520000	29568000	313	9.06139739532016e-10
b'22'	29568000	29616000	301	7.856878851227557e-10
b'22'	29616000	29664000	315	7.902896454921159e-10
b'22'	29664000	29712000	324	6.738613107456382e-10
b'22'	29712000	29760000	269	6.430315725345944e-09
b'22'	29760000	29808000	233	1.0796140228152797e-09
b'22'	29808000	29856000	297	3.5733394681445982e-09
b'22'	29856000	29904000	573	8.383650956644738e-10
b'22'	29904000	29952000	658	2.9678864728557926e-10
b'22'	29952000	30000000	662	4.0572954162312484e-10
b'22'	30000000	30048000	476	5.603742361902295e-10
b'22'	30048000	30096000	143	1.7449470785524555e-10
b'22'	30096000	30144000	242	6.79505285260168e-10
b'22'	30144000	30192000	212	1.1252505054700434e-09
b'22'	30192000	30240000	594	7.562039633192084e-09
b'22'	30240000	30288000	632	4.61291049230451e-09
b'22'	30288000	30336000	313	3.196889837469731e-09
b'22'	30336000	30384000	265	1.107058535013614e-09
b'22'	30384000	30432000	485	3.6201681623099076e-09
b'22'	30432000	30480000	339	4.8855680845513535e-09
b'22'	30480000	30528000	346	5.880846550236015e-09
b'22'	30528000	30576000	359	7.61299282338237e-09
b'22'	30576000	30624000	574	2.7887136927074474e-09
b'22'	30624000	30672000	546	1.2464763393802869e-09
b'22'	30672000	30720000	381	7.68320004822836e-09
b'22'	30720000	30768000	325	3.0816328285246963e-09
b'22'	30768000	30816000	321	1.5667343505861912e-09
b'22'	30816000	30864000	357	1.1740774959517849e-09
b'22'	30864000	30912000	477	7.857452626241761e-09
b'22'	30912000	30960000	497	4.5493454617871964e-10
b'22'	30960000	31008000	524	2.1733871942015433e-10
b'22'	31008000	31056000	440	8.36990438479909e-09
b'22'	31056000	31104000	334	2.546582042280988e-09
b'22'	31104000	31152000	439	6.537957217880769e-09
b'22'	31152000	31200000	474	3.4189970763860447e-10
b'22'	31200000	31248000	481	2.0990340697939734e-10
b'22'	31248000	31296000	477	3.1727183181338397e-10
b'22'	31296000	31344000	446	3.955273042491033e-10
b'22'	31344000	31392000	465	4.241165604372948e-10
b'22'	31392000	31440000	478	4.5472534386935493e-10
b'22'	31440000	31488000	481	2.366429833432049e-10
b'22'	31488000	31536000	466	2.8144748981716153e-10
b'22'	31536000	31584000	458	1.8844946850120624e-10
b'22'	31584000	31632000	469	3.3311048563505345e-09
b'22'	31632000	31680000	426	2.6883129820831367e-09
b'22'	31680000	31728000	314	4.797636842916614e-10
b'22'	31728000	31776000	286	4.3556261946254e-10
b'22'	31776000	31824000	299	1.012665831635228e-09
b'22'	31824000	31872000	432	2.787990287692144e-09
b'22'	31872000	31920000	369	1.5309075920616416e-09
b'22'	31920000	31968000	577	6.646787642351983e-09
b'22'	31968000	32016000	794	1.2625780128347294e-09
b'22'	32016000	32064000	812	6.776248810042107e-10
b'22'	32064000	32112000	261	1.378834083633397e-09
b'22'	32112000	32160000	336	1.5461917885052329e-09
b'22'	32160000	32208000	524	7.639558927534206e-09
b'22'	32208000	32256000	1003	2.321851812330024e-09
b'22'	32256000	32304000	687	5.7362988014515855e-09
b'22'	32304000	32352000	682	6.048513570733579e-09
b'22'	32352000	32400000	927	2.5684446971186567e-10
b'22'	32400000	32448000	535	4.350640746225655e-09
b'22'	32448000	32496000	284	8.515830245166e-09
b'22'	32496000	32544000	371	8.461109687315487e-09
b'22'	32544000	32592000	427	8.305199077123893e-09
b'22'	32592000	32640000	488	7.842060031241832e-09
b'22'	32640000	32688000	372	7.51765163263603e-09
b'22'	32688000	32736000	683	5.556849220359382e-09
b'22'	32736000	32784000	522	5.394800196696843e-09
b'22'	32784000	32832000	528	4.076394211087959e-09
b'22'	32832000	32880000	508	6.81684443675479e-09
b'22'	32880000	32928000	429	4.4696542484534505e-09
b'22'	32928000	32976000	379	5.355381937106421e-10
b'22'	32976000	33024000	361	7.219519505246163e-10
b'22'	33024000	33072000	487	8.173336721177613e-09
b'22'	33072000	33120000	494	7.264522189188798e-09
b'22'	33120000	33168000	297	8.67406348429721e-09
b'22'	33168000	33216000	352	4.248944344895696e-09
b'22'	33216000	33264000	478	1.278584406029461e-09
b'22'	33264000	33312000	491	8.689478863707068e-09
b'22'	33312000	33360000	561	8.344899530555014e-09
b'22'	33360000	33408000	328	6.40749938271939e-09
b'22'	33408000	33456000	514	7.027037350124062e-09
b'22'	33456000	33504000	523	7.549808892897554e-09
b'22'	33504000	33552000	611	6.613856747807808e-09
b'22'	33552000	33600000	496	1.8713225564713413e-09
b'22'	33600000	33648000	257	7.563371658127206e-09
b'22'	33648000	33696000	472	7.7488131075083e-09
b'22'	33696000	33744000	516	8.088606333701554e-09
b'22'	33744000	33792000	1328	2.680160801629438e-10
b'22'	33792000	33840000	983	1.730098915008485e-09
b'22'	33840000	33888000	566	5.339711506647239e-09
b'22'	33888000	33936000	823	5.247490851717353e-10
b'22'	33936000	33984000	481	6.108360793427693e-09
b'22'	33984000	34032000	460	3.069124877909342e-09
b'22'	34032000	34080000	496	5.432612823677863e-09
b'22'	34080000	34128000	468	7.819710941628027e-09
b'22'	34128000	34176000	370	5.129962166470735e-09
b'22'	34176000	34224000	672	1.36032207363699e-10
b'22'	34224000	34272000	518	1.5446289851149783e-09
b'22'	34272000	34320000	741	1.0772554911691082e-09
b'22'	34320000	34368000	570	1.1226641297245633e-09
b'22'	34368000	34416000	656	1.3385685077923257e-09
b'22'	34416000	34464000	225	5.8223152135199895e-09
b'22'	34464000	34512000	200	9.532489235923072e-10
b'22'	34512000	34560000	169	1.0347056056233064e-09
b'22'	34560000	34608000	342	7.518662604522128e-09
b'22'	34608000	34656000	417	6.644319849103643e-09
b'22'	34656000	34704000	709	3.5389086641052816e-10
b'22'	34704000	34752000	714	2.075725295362361e-09
b'22'	34752000	34800000	292	1.728443593105178e-09
b'22'	34800000	34848000	319	2.5014261035447656e-09
b'22'	34848000	34896000	537	4.456243595051462e-09
b'22'	34896000	34944000	323	4.185707250787709e-09
b'22'	34944000	34992000	475	8.008800485735543e-09
b'22'	34992000	35040000	475	8.59005356748063e-09
b'22'	35040000	35088000	268	2.087777557779099e-09
b'22'	35088000	35136000	366	5.510182778810246e-09
b'22'	35136000	35184000	383	8.600970752020814e-09
b'22'	35184000	35232000	315	2.7618981683105366e-09
b'22'	35232000	35280000	486	7.500558664740433e-09
b'22'	35280000	35328000	489	6.477904222914666e-10
b'22'	35328000	35376000	511	8.15253213838245e-09
b'22'	35376000	35424000	434	7.685929344363406e-09
b'22'	35424000	35472000	413	7.765543250936667e-09
b'22'	35472000	35520000	433	8.687558759342898e-09
b'22'	35520000	35568000	445	7.639057497906561e-09
b'22'	35568000	35616000	463	5.677334345185417e-09
b'22'	35616000	35664000	794	3.0846355375789124e-09
b'22'	35664000	35712000	522	8.3133203383909e-09
b'22'	35712000	35760000	482	8.020446771393514e-09
b'22'	35760000	35808000	356	7.788102405905669e-09
b'22'	35808000	35856000	251	6.593165719698016e-10
b'22'	35856000	35904000	267	7.439223356279056e-10
b'22'	35904000	35952000	302	7.092990082097023e-10
b'22'	35952000	36000000	324	2.009837269680756e-09
b'22'	36000000	36048000	397	6.734569587276276e-09
b'22'	36048000	36096000	400	8.03021921194384e-09
b'22'	36096000	36144000	744	3.533879027758999e-09
b'22'	36144000	36192000	517	5.378986737397567e-09
b'22'	36192000	36240000	446	8.481331886784086e-09
b'22'	36240000	36288000	420	9.002520776113217e-09
b'22'	36288000	36336000	349	5.719119874191248e-09
b'22'	36336000	36384000	485	6.886158409165992e-09
b'22'	36384000	36432000	442	3.927874639086006e-09
b'22'	36432000	36480000	439	4.9539952557953525e-09
b'22'	36480000	36528000	437	6.3414219184779435e-09
b'22'	36528000	36576000	502	6.24133639219101e-09
b'22'	36576000	36624000	483	8.382107852845368e-09
b'22'	36624000	36672000	793	2.611931850436615e-10
b'22'	36672000	36720000	398	8.345921376818578e-09
b'22'	36720000	36768000	456	1.960163803848251e-09
b'22'	36768000	36816000	416	7.694833733417202e-09
b'22'	36816000	36864000	389	8.78171809512866e-09
b'22'	36864000	36912000	377	8.712354756495942e-09
b'22'	36912000	36960000	429	8.670091402165936e-09
b'22'	36960000	37008000	438	8.389468943344683e-09
b'22'	37008000	37056000	411	6.930278002468695e-09
b'22'	37056000	37104000	348	5.684920000209883e-09
b'22'	37104000	37152000	519	8.56569150977127e-09
b'22'	37152000	37200000	537	8.734139759354794e-09
b'22'	37200000	37248000	598	4.750323959033935e-09
b'22'	37248000	37296000	397	8.808536726490561e-09
b'22'	37296000	37344000	409	9.020463844152068e-09
b'22'	37344000	37392000	484	7.766484143501311e-09
b'22'	37392000	37440000	508	7.114406586532108e-09
b'22'	37440000	37488000	540	2.5472635032689185e-09
b'22'	37488000	37536000	478	4.473626762107638e-09
b'22'	37536000	37584000	455	8.789191726804301e-09
b'22'	37584000	37632000	305	6.453221997348058e-09
b'22'	37632000	37680000	447	7.909100028352324e-10
b'22'	37680000	37728000	399	4.995546359977416e-09
b'22'	37728000	37776000	357	8.949753786659155e-10
b'22'	37776000	37824000	352	4.450220959178707e-09
b'22'	37824000	37872000	578	3.343556514231774e-10
b'22'	37872000	37920000	536	0
b'22'	37920000	37968000	585	1.8626285558451243e-10
b'22'	37968000	38016000	616	2.449596160403376e-11
b'22'	38016000	38064000	559	1.3178326012993372e-10
b'22'	38064000	38112000	543	6.334990737715272e-10
b'22'	38112000	38160000	563	6.533712240657825e-09
b'22'	38160000	38208000	723	5.899263063071648e-10
b'22'	38208000	38256000	393	4.781324090597932e-09
b'22'	38256000	38304000	427	8.593342117313978e-09
b'22'	38304000	38352000	452	8.552384033498343e-09
b'22'	38352000	38400000	372	3.8755345120998143e-10
b'22'	38400000	38448000	439	2.5887785968636957e-09
b'22'	38448000	38496000	488	8.011953709982635e-09
b'22'	38496000	38544000	348	5.572182501964791e-10
b'22'	38544000	38592000	346	9.994850504902496e-10
b'22'	38592000	38640000	381	2.7665309761838574e-10
b'22'	38640000	38688000	333	3.8493324406793797e-10
b'22'	38688000	38736000	379	4.429913727549834e-10
b'22'	38736000	38784000	351	7.288678151553784e-09
b'22'	38784000	38832000	506	3.822429857104095e-09
b'22'	38832000	38880000	506	1.3740203592080132e-09
b'22'	38880000	38928000	447	7.683796412897383e-09
b'22'	38928000	38976000	426	8.68452083801879e-09
b'22'	38976000	39024000	477	8.76673596472582e-09
b'22'	39024000	39072000	449	7.474614298805042e-09
b'22'	39072000	39120000	339	6.870555058374204e-09
b'22'	39120000	39168000	277	7.505201851309667e-09
b'22'	39168000	39216000	422	8.213950967534292e-09
b'22'	39216000	39264000	509	6.167811532867177e-09
b'22'	39264000	39312000	341	7.93522168604729e-09
b'22'	39312000	39360000	397	6.679847130724935e-09
b'22'	39360000	39408000	451	1.8660365733673916e-09
b'22'	39408000	39456000	598	6.828045368618167e-10
b'22'	39456000	39504000	463	8.005198822874811e-09
b'22'	39504000	39552000	331	1.7900277818381842e-09
b'22'	39552000	39600000	456	8.045483385724158e-09
b'22'	39600000	39648000	418	7.358703273729494e-09
b'22'	39648000	39696000	343	3.854932939829986e-09
b'22'	39696000	39744000	454	8.564202237885792e-09
b'22'	39744000	39792000	462	9.9636841938638e-10
b'22'	39792000	39840000	455	8.163588078546266e-10
b'22'	39840000	39888000	487	1.5174806702457445e-09
b'22'	39888000	39936000	465	3.935267834890225e-09
b'22'	39936000	39984000	385	4.700190187707619e-09
b'22'	39984000	40032000	496	4.265495320009607e-09
b'22'	40032000	40080000	532	4.414634364162899e-10
b'22'	40080000	40128000	524	4.315549734271789e-09
b'22'	40128000	40176000	418	7.653253911385123e-09
b'22'	40176000	40224000	178	8.038643207542311e-10
b'22'	40224000	40272000	168	7.638780265439788e-10
b'22'	40272000	40320000	336	4.725634289127236e-09
b'22'	40320000	40368000	367	2.958999884692058e-09
b'22'	40368000	40416000	390	4.244386513559119e-09
b'22'	40416000	40464000	452	1.693817849158649e-09
b'22'	40464000	40512000	549	4.183314932377842e-12
b'22'	40512000	40560000	544	3.00380298814674e-10
b'22'	40560000	40608000	523	0
b'22'	40608000	40656000	578	7.036819607250911e-10
b'22'	40656000	40704000	421	7.372899687208054e-09
b'22'	40704000	40752000	690	2.650116450170671e-10
b'22'	40752000	40800000	613	4.588215298904494e-09
b'22'	40800000	40848000	470	1.4593500457089186e-09
b'22'	40848000	40896000	228	6.0834318872167195e-09
b'22'	40896000	40944000	452	7.624274191117171e-10
b'22'	40944000	40992000	594	5.65359879345091e-10
b'22'	40992000	41040000	517	2.8122108058852676e-09
b'22'	41040000	41088000	880	5.391422730996983e-10
b'22'	41088000	41136000	848	0
b'22'	41136000	41184000	884	0
b'22'	41184000	41232000	806	3.392943448848484e-10
b'22'	41232000	41280000	1051	7.168499687917742e-10
b'22'	41280000	41328000	332	5.065149980787672e-10
b'22'	41328000	41376000	324	8.851149074408556e-10
b'22'	41376000	41424000	466	4.1164634440025434e-09
b'22'	41424000	41472000	586	3.5097834786021624e-09
b'22'	41472000	41520000	447	6.00769702643418e-09
b'22'	41520000	41568000	416	1.5991361980361396e-09
b'22'	41568000	41616000	576	4.231366000024904e-09
b'22'	41616000	41664000	1598	9.899729045624658e-10
b'22'	41664000	41712000	1670	4.198544949069031e-10
b'22'	41712000	41760000	1747	7.97466044183659e-10
b'22'	41760000	41808000	1655	7.608497713331735e-10
b'22'	41808000	41856000	1694	6.969584884855065e-10
b'22'	41856000	41904000	1435	5.280828586066122e-10
b'22'	41904000	41952000	483	2.4313333185759284e-09
b'22'	41952000	42000000	437	2.7572924379303546e-09
b'22'	42000000	42048000	614	6.859139183807086e-10
b'22'	42048000	42096000	430	2.611769597820435e-10
b'22'	42096000	42144000	541	3.4061445978750696e-10
b'22'	42144000	42192000	505	1.115065874230968e-09
b'22'	42192000	42240000	474	7.188253080891103e-10
b'22'	42240000	42288000	490	1.441271652083812e-09
b'22'	42288000	42336000	400	8.06331322215002e-09
b'22'	42336000	42384000	382	6.831545559435152e-09
b'22'	42384000	42432000	314	4.764445201220641e-09
b'22'	42432000	42480000	539	5.29178859982546e-09
b'22'	42480000	42528000	410	7.080123126562039e-09
b'22'	42528000	42576000	466	1.8474020330089735e-09
b'22'	42576000	42624000	390	5.560146357498746e-09
b'22'	42624000	42672000	459	3.62595833678816e-09
b'22'	42672000	42720000	462	6.372017152090461e-09
b'22'	42720000	42768000	769	2.3438235783066423e-09
b'22'	42768000	42816000	335	2.838724091632263e-09
b'22'	42816000	42864000	170	7.415914214483166e-10
b'22'	42864000	42912000	169	6.847274029726447e-10
b'22'	42912000	42960000	179	9.448608085544436e-10
b'22'	42960000	43008000	213	3.5640163292537402e-09
b'22'	43008000	43056000	448	7.855133967312968e-09
b'22'	43056000	43104000	446	3.6728487387303654e-09
b'22'	43104000	43152000	593	8.582932403722253e-09
b'22'	43152000	43200000	471	8.45174218786893e-09
b'22'	43200000	43248000	486	8.14111093507713e-09
b'22'	43248000	43296000	301	8.419315484699058e-09
b'22'	43296000	43344000	344	7.58084609227998e-09
b'22'	43344000	43392000	391	5.622939155613082e-09
b'22'	43392000	43440000	447	3.537598755289371e-09
b'22'	43440000	43488000	409	7.736813663496402e-09
b'22'	43488000	43536000	467	7.92106290136695e-09
b'22'	43536000	43584000	501	4.2167974411841396e-09
b'22'	43584000	43632000	571	3.067419822420241e-10
b'22'	43632000	43680000	533	1.9673160151105849e-10
b'22'	43680000	43728000	588	2.0361870724014622e-10
b'22'	43728000	43776000	573	1.8570843494286243e-10
b'22'	43776000	43824000	553	1.3355561326248056e-09
b'22'	43824000	43872000	302	1.3144294611256212e-09
b'22'	43872000	43920000	364	7.260017262561643e-09
b'22'	43920000	43968000	383	8.229674626914883e-09
b'22'	43968000	44016000	571	6.309236695531504e-09
b'22'	44016000	44064000	527	8.474085063552756e-09
b'22'	44064000	44112000	440	6.941157040383162e-09
b'22'	44112000	44160000	488	8.647104349074068e-09
b'22'	44160000	44208000	421	8.808136963661776e-09
b'22'	44208000	44256000	500	8.25494737058481e-09
b'22'	44256000	44304000	524	8.105131935268043e-09
b'22'	44304000	44352000	414	8.946866402673872e-09
b'22'	44352000	44400000	379	9.0467342688023e-09
b'22'	44400000	44448000	399	8.544029059420378e-09
b'22'	44448000	44496000	248	2.15403220532959e-09
b'22'	44496000	44544000	374	7.163203543018941e-09
b'22'	44544000	44592000	434	7.252985682960494e-09
b'22'	44592000	44640000	385	8.727885093610452e-09
b'22'	44640000	44688000	293	8.987270065847858e-09
b'22'	44688000	44736000	482	8.657468148627599e-09
b'22'	44736000	44784000	465	8.567065823952096e-09
b'22'	44784000	44832000	459	7.973023783869175e-09
b'22'	44832000	44880000	501	6.275809118111753e-09
b'22'	44880000	44928000	483	7.254811197501617e-09
b'22'	44928000	44976000	470	4.550101123710223e-09
b'22'	44976000	45024000	451	5.896308965643648e-09
b'22'	45024000	45072000	399	9.04898992538545e-09
b'22'	45072000	45120000	367	9.099186051773037e-09
b'22'	45120000	45168000	471	2.0334812732589638e-09
b'22'	45168000	45216000	438	3.044326636837139e-09
b'22'	45216000	45264000	489	7.941692458467642e-09
b'22'	45264000	45312000	429	8.95148438830485e-09
b'22'	45312000	45360000	349	5.2370931566086205e-09
b'22'	45360000	45408000	264	1.337758625584785e-09
b'22'	45408000	45456000	860	4.9421394549739035e-09
b'22'	45456000	45504000	384	7.978812750083265e-09
b'22'	45504000	45552000	431	8.910411692002896e-09
b'22'	45552000	45600000	507	8.981237375491175e-09
b'22'	45600000	45648000	502	8.341252644092753e-09
b'22'	45648000	45696000	561	4.625272781789982e-10
b'22'	45696000	45744000	578	2.925231295718648e-10
b'22'	45744000	45792000	564	4.696263479641094e-10
b'22'	45792000	45840000	585	7.778925099614252e-10
b'22'	45840000	45888000	547	1.85530992720068e-10
b'22'	45888000	45936000	583	3.0051355309093585e-10
b'22'	45936000	45984000	596	1.2649683045674712e-09
b'22'	45984000	46032000	534	6.128443157325768e-10
b'22'	46032000	46080000	548	1.932190049800574e-10
b'22'	46080000	46128000	567	1.6869711118284904e-10
b'22'	46128000	46176000	524	2.41282372510785e-10
b'22'	46176000	46224000	581	6.597815810633903e-10
b'22'	46224000	46272000	578	4.553957578706527e-10
b'22'	46272000	46320000	550	1.798439026504311e-09
b'22'	46320000	46368000	564	2.6926956792747105e-10
b'22'	46368000	46416000	553	3.010258570960471e-10
b'22'	46416000	46464000	545	8.584257329535614e-10
b'22'	46464000	46512000	553	2.746770678843856e-10
b'22'	46512000	46560000	522	1.9815907931505734e-10
b'22'	46560000	46608000	529	5.649528447853784e-11
b'22'	46608000	46656000	559	3.9726651420715534e-10
b'22'	46656000	46704000	557	2.3531389276390764e-10
b'22'	46704000	46752000	517	3.637175062390239e-10
b'22'	46752000	46800000	550	1.9020732024920218e-10
b'22'	46800000	46848000	570	6.744091722389746e-10
b'22'	46848000	46896000	556	6.573709214490427e-10
b'22'	46896000	46944000	544	7.773878007596244e-10
b'22'	46944000	46992000	514	3.6169521724849733e-10
b'22'	46992000	47040000	541	2.9604953483615715e-10
b'22'	47040000	47088000	602	4.771541789179185e-10
b'22'	47088000	47136000	579	8.93355959469166e-10
b'22'	47136000	47184000	565	7.58435659535504e-10
b'22'	47184000	47232000	520	2.6813518048758234e-10
b'22'	47232000	47280000	556	1.367778789614347e-10
b'22'	47280000	47328000	521	3.612685273897933e-10
