chrom	start	end	nSites	recombRate
b'22'	28896000	28952000	1270	4.322426547609544e-10
b'22'	28952000	29008000	911	3.8201138736173775e-09
b'22'	29008000	29064000	871	1.9989856766237057e-09
b'22'	29064000	29120000	1098	2.741416537265227e-09
b'22'	29120000	29176000	1138	4.699958718815822e-09
b'22'	29176000	29232000	713	6.3607777925416716e-09
b'22'	29232000	29288000	1212	5.891121456068983e-09
b'22'	29288000	29344000	1373	1.8022654264993592e-09
b'22'	29344000	29400000	761	1.9894113913961103e-09
b'22'	29400000	29456000	1069	7.96562057673332e-09
b'22'	29456000	29512000	1131	5.751315971515154e-09
b'22'	29512000	29568000	1024	8.293973590467028e-10
b'22'	29568000	29624000	894	3.620197003348988e-11
b'22'	29624000	29680000	911	1.5610041731015105e-11
b'22'	29680000	29736000	992	2.179939805512591e-09
b'22'	29736000	29792000	1141	8.068048905086361e-10
b'22'	29792000	29848000	1060	1.3731742290755824e-09
b'22'	29848000	29904000	1223	2.160067657432931e-09
b'22'	29904000	29960000	1196	1.9445143442631568e-10
b'22'	29960000	30016000	1204	4.359292413314271e-10
b'22'	30016000	30072000	820	7.825957645204778e-10
b'22'	30072000	30128000	809	2.8427310186691485e-10
b'22'	30128000	30184000	657	1.296091463314636e-09
b'22'	30184000	30240000	932	5.223318578355966e-09
b'22'	30240000	30296000	1072	5.676594887517662e-09
b'22'	30296000	30352000	964	9.3630802437208e-10
b'22'	30352000	30408000	904	3.513563446731518e-09
b'22'	30408000	30464000	996	4.273214315614919e-09
b'22'	30464000	30520000	1255	3.477181577128655e-09
b'22'	30520000	30576000	1122	3.468587711964749e-09
b'22'	30576000	30632000	817	1.6084025485113366e-09
b'22'	30632000	30688000	926	6.675737651697413e-09
b'22'	30688000	30744000	848	7.514968423148345e-09
b'22'	30744000	30800000	991	0
b'22'	30800000	30856000	1008	0
b'22'	30856000	30912000	891	8.128859136464331e-09
b'22'	30912000	30968000	735	5.42015180060975e-10
b'22'	30968000	31024000	940	1.1261760358188994e-09
b'22'	31024000	31080000	982	6.967323726924543e-09
b'22'	31080000	31136000	1149	9.290270023799061e-11
b'22'	31136000	31192000	953	3.7072476742325837e-09
b'22'	31192000	31248000	965	0
b'22'	31248000	31304000	959	0
b'22'	31304000	31360000	992	0
b'22'	31360000	31416000	1025	0
b'22'	31416000	31472000	1018	6.893212011744147e-11
b'22'	31472000	31528000	1011	0
b'22'	31528000	31584000	960	0
b'22'	31584000	31640000	1046	2.4109088211646116e-09
b'22'	31640000	31696000	821	6.132706603729488e-10
b'22'	31696000	31752000	784	4.339649490207244e-10
b'22'	31752000	31808000	767	2.71988852730881e-10
b'22'	31808000	31864000	1067	2.2708054131900208e-09
b'22'	31864000	31920000	1004	2.1904679289922904e-09
b'22'	31920000	31976000	1120	7.734610480099758e-09
b'22'	31976000	32032000	1527	2.687382963895961e-09
b'22'	32032000	32088000	1153	2.414710883267234e-09
b'22'	32088000	32144000	961	1.9815811491832196e-09
b'22'	32144000	32200000	1231	6.062579750596285e-09
b'22'	32200000	32256000	884	2.862177189472717e-09
b'22'	32256000	32312000	1008	3.549131981943518e-09
b'22'	32312000	32368000	780	3.943343441032787e-09
b'22'	32368000	32424000	766	1.7724147425249979e-09
b'22'	32424000	32480000	974	8.796457882262239e-09
b'22'	32480000	32536000	1280	6.410506838525674e-09
b'22'	32536000	32592000	916	8.719675801668712e-09
b'22'	32592000	32648000	1100	9.03665907177456e-09
b'22'	32648000	32704000	1069	5.604634902894077e-09
b'22'	32704000	32760000	1029	7.207368359923173e-09
b'22'	32760000	32816000	912	2.1596395867008975e-09
b'22'	32816000	32872000	813	7.030311228178288e-09
b'22'	32872000	32928000	834	6.5839732680918795e-09
b'22'	32928000	32984000	675	4.042209375110393e-10
b'22'	32984000	33040000	768	3.1652236502858818e-09
b'22'	33040000	33096000	1108	8.767137453646267e-09
b'22'	33096000	33152000	1033	9.080460373774894e-09
b'22'	33152000	33208000	969	3.102938668338337e-09
b'22'	33208000	33264000	1139	1.7132008228614611e-09
b'22'	33264000	33320000	1181	8.58522983172361e-09
b'22'	33320000	33376000	1005	7.657596585396102e-09
b'22'	33376000	33432000	1433	5.93921572064045e-09
b'22'	33432000	33488000	955	7.620057543943419e-09
b'22'	33488000	33544000	1105	8.089110007248358e-09
b'22'	33544000	33600000	1173	1.5778880096839908e-09
b'22'	33600000	33656000	940	8.274671074781588e-09
b'22'	33656000	33712000	962	8.744145222279414e-09
b'22'	33712000	33768000	1412	6.798302069691093e-09
b'22'	33768000	33824000	1841	3.471963429426999e-09
b'22'	33824000	33880000	988	8.183192704564353e-09
b'22'	33880000	33936000	957	3.4425107821897622e-09
b'22'	33936000	33992000	900	6.682388455478052e-09
b'22'	33992000	34048000	1031	5.281000613246133e-09
b'22'	34048000	34104000	899	4.7670796054666e-09
b'22'	34104000	34160000	915	7.3498724161804745e-09
b'22'	34160000	34216000	725	2.2366892115019446e-09
b'22'	34216000	34272000	892	5.013120907446553e-09
b'22'	34272000	34328000	849	1.6242497960548849e-09
b'22'	34328000	34384000	710	7.278686475216505e-10
b'22'	34384000	34440000	858	5.921693991576153e-09
b'22'	34440000	34496000	988	0
b'22'	34496000	34552000	1058	2.704988682627875e-11
b'22'	34552000	34608000	998	3.4897216330489115e-09
b'22'	34608000	34664000	1062	6.99374518459515e-09
b'22'	34664000	34720000	865	0
b'22'	34720000	34776000	1446	3.0555101573206816e-09
b'22'	34776000	34832000	1705	2.0456329585554e-09
b'22'	34832000	34888000	899	2.917733866124025e-09
b'22'	34888000	34944000	894	3.748610353933657e-09
b'22'	34944000	35000000	1020	8.490931372949938e-09
b'22'	35000000	35056000	942	6.768273943493936e-09
b'22'	35056000	35112000	938	3.2335768800783345e-09
b'22'	35112000	35168000	1066	8.126607277282836e-09
b'22'	35168000	35224000	1116	3.1111124027918516e-09
b'22'	35224000	35280000	954	8.08185282746706e-09
b'22'	35280000	35336000	998	1.5080306636177719e-09
b'22'	35336000	35392000	882	7.244779325374578e-09
b'22'	35392000	35448000	932	8.447717287332819e-09
b'22'	35448000	35504000	1004	8.874562494286749e-09
b'22'	35504000	35560000	981	8.56777662849827e-09
b'22'	35560000	35616000	1081	7.898371700385848e-09
b'22'	35616000	35672000	1066	4.1236679779881675e-09
b'22'	35672000	35728000	1059	8.740424113875712e-09
b'22'	35728000	35784000	1054	8.576727794636092e-09
b'22'	35784000	35840000	1294	1.1004793640369246e-09
b'22'	35840000	35896000	1286	1.0160928140198218e-09
b'22'	35896000	35952000	1333	1.2572443896009247e-09
b'22'	35952000	36008000	1306	2.5110614924171756e-09
b'22'	36008000	36064000	1032	4.174972773049886e-09
b'22'	36064000	36120000	766	7.262294667899728e-09
b'22'	36120000	36176000	1116	7.610830720967268e-09
b'22'	36176000	36232000	1254	7.794425424879803e-09
b'22'	36232000	36288000	1007	8.853762054111573e-09
b'22'	36288000	36344000	1110	4.65364081832542e-09
b'22'	36344000	36400000	934	7.192323917611353e-09
b'22'	36400000	36456000	862	5.6834394450872956e-09
b'22'	36456000	36512000	961	4.762365390225498e-09
b'22'	36512000	36568000	1039	9.10334109962042e-09
b'22'	36568000	36624000	1159	9.080863934005337e-09
b'22'	36624000	36680000	1017	5.484818098613395e-10
b'22'	36680000	36736000	942	7.028600843950981e-09
b'22'	36736000	36792000	1122	3.014962883320466e-09
b'22'	36792000	36848000	1094	9.24171461853193e-09
b'22'	36848000	36904000	994	8.368022599669803e-09
b'22'	36904000	36960000	931	8.454300600929495e-09
b'22'	36960000	37016000	934	6.780875103059008e-09
b'22'	37016000	37072000	1090	7.202207518464677e-09
b'22'	37072000	37128000	983	8.27865523955449e-09
b'22'	37128000	37184000	1059	9.156713234665027e-09
b'22'	37184000	37240000	1049	5.788649780669294e-09
b'22'	37240000	37296000	972	8.769297139533042e-09
b'22'	37296000	37352000	1021	8.756662148571407e-09
b'22'	37352000	37408000	1067	8.34333085845311e-09
b'22'	37408000	37464000	1130	4.022618256899161e-09
b'22'	37464000	37520000	926	3.3126147898641776e-09
b'22'	37520000	37576000	848	9.037932236984027e-09
b'22'	37576000	37632000	1661	7.786636436257621e-09
b'22'	37632000	37688000	988	9.906923395669479e-10
b'22'	37688000	37744000	859	1.9886339597118043e-09
b'22'	37744000	37800000	1112	3.338150395148195e-10
b'22'	37800000	37856000	1208	3.441173751588822e-09
b'22'	37856000	37912000	1427	8.142940570092292e-10
b'22'	37912000	37968000	1455	1.0387532905693496e-09
b'22'	37968000	38024000	1419	7.347274453474916e-10
b'22'	38024000	38080000	1447	9.250224918713471e-10
b'22'	38080000	38136000	1156	5.339810756917771e-09
b'22'	38136000	38192000	614	8.451172210256379e-10
b'22'	38192000	38248000	729	7.271604170666461e-09
b'22'	38248000	38304000	805	8.87512934278836e-09
b'22'	38304000	38360000	1005	8.532430413892263e-09
b'22'	38360000	38416000	1166	2.0311915416737993e-11
b'22'	38416000	38472000	898	3.799354859642077e-09
b'22'	38472000	38528000	841	1.8989779970707018e-09
b'22'	38528000	38584000	792	1.7562495267514655e-10
b'22'	38584000	38640000	850	8.573147982143223e-11
b'22'	38640000	38696000	848	1.0539856821171504e-10
b'22'	38696000	38752000	924	8.249644104418294e-10
b'22'	38752000	38808000	1013	8.836082732878588e-09
b'22'	38808000	38864000	557	6.083057303180242e-10
b'22'	38864000	38920000	1000	5.359955929545977e-09
b'22'	38920000	38976000	953	8.687322630003615e-09
b'22'	38976000	39032000	1031	9.409501084572464e-09
b'22'	39032000	39088000	1016	8.178201192697842e-09
b'22'	39088000	39144000	990	7.174776814999633e-09
b'22'	39144000	39200000	1033	5.539729972718238e-09
b'22'	39200000	39256000	560	4.2182231928964774e-09
b'22'	39256000	39312000	912	8.88822243847694e-09
b'22'	39312000	39368000	825	6.18029557711302e-09
b'22'	39368000	39424000	1047	4.776537293202466e-09
b'22'	39424000	39480000	967	8.219649486545323e-09
b'22'	39480000	39536000	1101	3.0690722321136684e-09
b'22'	39536000	39592000	1084	7.704864224670913e-09
b'22'	39592000	39648000	940	8.456394004896472e-09
b'22'	39648000	39704000	907	5.339397703183192e-09
b'22'	39704000	39760000	971	5.70654184425444e-09
b'22'	39760000	39816000	954	2.3026714596423149e-10
b'22'	39816000	39872000	964	2.095119293905856e-10
b'22'	39872000	39928000	988	1.3397439762137566e-09
b'22'	39928000	39984000	943	5.780168888204629e-09
b'22'	39984000	40040000	931	3.791913074357589e-09
b'22'	40040000	40096000	822	7.809143076367925e-12
b'22'	40096000	40152000	1072	8.495447519172892e-09
b'22'	40152000	40208000	597	2.095583979927062e-09
b'22'	40208000	40264000	473	1.5993924516516317e-11
b'22'	40264000	40320000	888	5.369170756185081e-09
b'22'	40320000	40376000	1073	1.7902093666809664e-09
b'22'	40376000	40432000	951	2.069193074078862e-09
b'22'	40432000	40488000	976	0
b'22'	40488000	40544000	943	6.053951724125816e-11
b'22'	40544000	40600000	939	5.2793508301444896e-11
b'22'	40600000	40656000	862	4.972054953120345e-10
b'22'	40656000	40712000	1024	7.465456692104514e-09
b'22'	40712000	40768000	1169	2.3470044200203173e-09
b'22'	40768000	40824000	1117	3.836424576772018e-09
b'22'	40824000	40880000	1009	4.157290862679409e-09
b'22'	40880000	40936000	1060	6.579664230722345e-10
b'22'	40936000	40992000	1210	5.6863185869849e-10
b'22'	40992000	41048000	1207	2.0972555270919866e-09
b'22'	41048000	41104000	666	4.044045936638153e-10
b'22'	41104000	41160000	694	5.09440723444884e-10
b'22'	41160000	41216000	704	5.886959481709004e-10
b'22'	41216000	41272000	840	8.971347193343588e-10
b'22'	41272000	41328000	1108	6.887840635953274e-10
b'22'	41328000	41384000	1184	6.488081259350427e-10
b'22'	41384000	41440000	826	2.9946333209505276e-09
b'22'	41440000	41496000	1003	4.6373094452231335e-09
b'22'	41496000	41552000	1088	1.8831980671019493e-09
b'22'	41552000	41608000	1437	1.7095359850459222e-09
b'22'	41608000	41664000	1566	2.540081235865727e-09
b'22'	41664000	41720000	1577	2.159244311710431e-09
b'22'	41720000	41776000	1562	2.0250175554063294e-09
b'22'	41776000	41832000	1560	2.3648558325919467e-09
b'22'	41832000	41888000	1541	2.109132763814256e-09
b'22'	41888000	41944000	1139	2.8982670043664673e-09
b'22'	41944000	42000000	1035	2.4990235565612274e-09
b'22'	42000000	42056000	1037	1.9697325434365836e-10
b'22'	42056000	42112000	910	2.7735490434197566e-11
b'22'	42112000	42168000	1087	2.3210799041390343e-09
b'22'	42168000	42224000	1194	0
b'22'	42224000	42280000	1251	3.863514009769653e-10
b'22'	42280000	42336000	887	8.259719323591988e-09
b'22'	42336000	42392000	943	7.611789737494357e-09
b'22'	42392000	42448000	1069	2.636368497451694e-09
b'22'	42448000	42504000	1160	3.2874580395538966e-09
b'22'	42504000	42560000	1043	2.0627723583166912e-09
b'22'	42560000	42616000	1066	6.213707792316984e-09
b'22'	42616000	42672000	1135	4.3090794796789356e-09
b'22'	42672000	42728000	1099	7.117058898979055e-09
b'22'	42728000	42784000	844	6.317640259089737e-09
b'22'	42784000	42840000	752	3.4048647230540705e-09
b'22'	42840000	42896000	705	3.364262709802243e-10
b'22'	42896000	42952000	723	2.617141195070794e-10
b'22'	42952000	43008000	751	1.0568399694344309e-09
b'22'	43008000	43064000	1148	8.07809409026514e-09
b'22'	43064000	43120000	1006	8.642080386684322e-09
b'22'	43120000	43176000	991	8.030334514866823e-09
b'22'	43176000	43232000	1470	4.954888519018213e-09
b'22'	43232000	43288000	997	9.109423846635283e-09
b'22'	43288000	43344000	1222	6.993722227576053e-09
b'22'	43344000	43400000	984	6.341392920138032e-09
b'22'	43400000	43456000	1041	6.31829479304775e-09
b'22'	43456000	43512000	952	8.276284970485022e-09
b'22'	43512000	43568000	943	3.874652069883861e-09
b'22'	43568000	43624000	1073	3.365067068516461e-10
b'22'	43624000	43680000	1143	1.4010371237466984e-10
b'22'	43680000	43736000	1038	2.2075741656477357e-10
b'22'	43736000	43792000	1091	3.7712198886332233e-10
b'22'	43792000	43848000	1008	1.881358398609202e-09
b'22'	43848000	43904000	1208	9.63164284532201e-10
b'22'	43904000	43960000	1095	9.213340433364752e-09
b'22'	43960000	44016000	993	3.672548226172111e-09
b'22'	44016000	44072000	1055	8.670441108336542e-09
b'22'	44072000	44128000	1165	7.251877532113859e-09
b'22'	44128000	44184000	942	8.636622830069227e-09
b'22'	44184000	44240000	1018	8.130870723686557e-09
b'22'	44240000	44296000	863	9.115271499965862e-09
b'22'	44296000	44352000	1088	9.236193196525361e-09
b'22'	44352000	44408000	977	9.102790821598758e-09
b'22'	44408000	44464000	1191	7.407640043640903e-09
b'22'	44464000	44520000	1313	3.8702261982548e-09
b'22'	44520000	44576000	990	8.746794427761369e-09
b'22'	44576000	44632000	1094	8.556632635513776e-09
b'22'	44632000	44688000	1640	6.765632332815291e-09
b'22'	44688000	44744000	988	9.121657693894804e-09
b'22'	44744000	44800000	974	8.737369967289986e-09
b'22'	44800000	44856000	1064	8.867412677406793e-09
b'22'	44856000	44912000	1027	8.819680374256726e-09
b'22'	44912000	44968000	1005	2.82639237497554e-09
b'22'	44968000	45024000	1117	2.9598696622802505e-09
b'22'	45024000	45080000	1072	9.163256157716828e-09
b'22'	45080000	45136000	999	8.99591329723328e-09
b'22'	45136000	45192000	1248	2.153260965429313e-10
b'22'	45192000	45248000	1125	8.758157634386866e-09
b'22'	45248000	45304000	1021	9.15430844376233e-09
b'22'	45304000	45360000	971	3.888190583525669e-09
b'22'	45360000	45416000	1057	0
b'22'	45416000	45472000	1000	4.223591251658928e-09
b'22'	45472000	45528000	1187	5.07748251790774e-09
b'22'	45528000	45584000	986	9.032813339552902e-09
b'22'	45584000	45640000	1001	8.04682490416342e-09
b'22'	45640000	45696000	1430	1.0302094820636254e-09
b'22'	45696000	45752000	1444	1.1189571752724857e-09
b'22'	45752000	45808000	1396	7.281130621009083e-10
b'22'	45808000	45864000	1391	3.9529152012815213e-10
b'22'	45864000	45920000	1423	9.389917516872648e-10
b'22'	45920000	45976000	1412	7.346984470075793e-10
b'22'	45976000	46032000	1433	8.005198455510529e-10
b'22'	46032000	46088000	1462	1.2736039411495838e-09
b'22'	46088000	46144000	1475	1.2625068978582783e-09
b'22'	46144000	46200000	1405	9.612279549064137e-10
b'22'	46200000	46256000	1394	5.345919502618483e-10
b'22'	46256000	46312000	1466	1.304611796973765e-09
b'22'	46312000	46368000	1453	1.1221090186462484e-09
b'22'	46368000	46424000	1475	1.2902721178873057e-09
b'22'	46424000	46480000	1437	9.021089702842549e-10
b'22'	46480000	46536000	1414	8.33109836992097e-10
b'22'	46536000	46592000	1387	5.466835675684666e-10
b'22'	46592000	46648000	1496	1.6176309249699822e-09
b'22'	46648000	46704000	1447	1.0069082802893763e-09
b'22'	46704000	46760000	1497	1.4558305448112719e-09
b'22'	46760000	46816000	1438	1.062443553404083e-09
b'22'	46816000	46872000	1424	8.042143721431682e-10
b'22'	46872000	46928000	1413	9.519060242797187e-10
b'22'	46928000	46984000	1423	8.226162353456263e-10
b'22'	46984000	47040000	1444	9.597718239808345e-10
b'22'	47040000	47096000	1442	9.257053337326072e-10
b'22'	47096000	47152000	1476	1.549620496981489e-09
b'22'	47152000	47208000	1357	6.272792750787465e-10
b'22'	47208000	47264000	1496	1.4460708773392395e-09
b'22'	47264000	47320000	1377	5.375418409112248e-10
b'22'	47320000	47376000	1390	6.577945043427568e-10
b'22'	47376000	47432000	1444	1.310715257088566e-09
b'22'	47432000	47488000	1425	8.675208551359448e-10
b'22'	47488000	47544000	1462	1.2669988787979724e-09
b'22'	47544000	47600000	1390	7.312997725262329e-10
b'22'	47600000	47656000	1435	8.161399394319575e-10
b'22'	47656000	47712000	1466	1.2905151515932346e-09
b'22'	47712000	47768000	1383	6.893219137570273e-10
b'22'	47768000	47824000	1453	1.1863123788663015e-09
b'22'	47824000	47880000	1388	6.69167031863225e-10
b'22'	47880000	47936000	1484	1.4735198773758936e-09
b'22'	47936000	47992000	1434	8.979698024801566e-10
b'22'	47992000	48048000	1379	5.620506164118059e-10
b'22'	48048000	48104000	1427	7.461030798329507e-10
b'22'	48104000	48160000	1422	1.262175143040953e-09
b'22'	48160000	48216000	1411	7.537223936448157e-10
b'22'	48216000	48272000	1388	6.914864327004553e-10
b'22'	48272000	48328000	1403	1.0322863155506523e-09
b'22'	48328000	48384000	1398	7.409738258518581e-10
b'22'	48384000	48440000	1472	1.2867391534747002e-09
b'22'	48440000	48496000	1379	7.480138633021484e-10
b'22'	48496000	48552000	1451	1.3472141557060739e-09
b'22'	48552000	48608000	1453	1.0591232434841645e-09
b'22'	48608000	48664000	1530	1.7043093794951258e-09
b'22'	48664000	48720000	1454	1.1984761468043678e-09
b'22'	48720000	48776000	1466	1.1351458437466635e-09
b'22'	48776000	48832000	1367	4.531456247808183e-10
b'22'	48832000	48888000	1498	1.3511109802409086e-09
b'22'	48888000	48944000	1483	1.3766978725932164e-09
b'22'	48944000	49000000	1405	6.610233314046193e-10
b'22'	49000000	49056000	1400	5.925554891258478e-10
b'22'	49056000	49112000	1437	1.1223337557805662e-09
b'22'	49112000	49168000	1466	1.2219775752113413e-09
b'22'	49168000	49224000	1401	7.6204111979789e-10
b'22'	49224000	49280000	1454	1.1297980665612347e-09
b'22'	49280000	49336000	1369	6.835319118879414e-10
b'22'	49336000	49392000	1469	1.3666361390804348e-09
b'22'	49392000	49448000	1479	1.5931663374159333e-09
b'22'	49448000	49504000	1510	1.6654450448647998e-09
b'22'	49504000	49560000	1440	1.0116070470101092e-09
b'22'	49560000	49616000	1428	7.439924149493597e-10
b'22'	49616000	49672000	1423	1.0387550166610106e-09
b'22'	49672000	49728000	1397	7.066853602159717e-10
b'22'	49728000	49784000	1428	1.0770583715013737e-09
b'22'	49784000	49840000	1486	1.2683058754040038e-09
b'22'	49840000	49896000	1390	6.036994821103442e-10
b'22'	49896000	49952000	1415	9.276723877899679e-10
b'22'	49952000	50008000	1386	6.198929836411738e-10
b'22'	50008000	50064000	1412	8.241631586925957e-10
b'22'	50064000	50120000	1354	7.300310951550846e-10
b'22'	50120000	50176000	1422	7.023470014341443e-10
b'22'	50176000	50232000	1397	8.639678680600668e-10
b'22'	50232000	50288000	1477	1.3851205094643086e-09
b'22'	50288000	50344000	1406	7.51276176542243e-10
b'22'	50344000	50400000	1468	1.252115480838164e-09
b'22'	50400000	50456000	1473	1.2620025338748104e-09
b'22'	50456000	50512000	1403	9.446219174685025e-10
b'22'	50512000	50568000	1470	1.1907722545010933e-09
b'22'	50568000	50624000	1427	9.857981792701415e-10
b'22'	50624000	50680000	1508	1.5719461117486995e-09
b'22'	50680000	50736000	1457	1.0358693366214395e-09
b'22'	50736000	50792000	1406	8.664227156209461e-10
b'22'	50792000	50818468	682	3.079871847665759e-10
