start	end	rec
36800000	36900000	5.4380641358142455e-08
36900000	37000000	3.527657073290615e-08
37000000	37100000	7.67322613163566e-09
37100000	37200000	4.792528323123698e-08
37200000	37300000	2.561123700779351e-08
37300000	37400000	2.4880662565199232e-08
37400000	37500000	5.942154924345127e-09
37500000	37600000	2.3258188724681105e-08
37600000	37700000	2.929199672100922e-09
37700000	37800000	8.93272709615071e-10
37800000	37900000	1.6144749396188924e-23
37900000	38000000	4.520443871548361e-24
38000000	38100000	2.4359980767883445e-12
38100000	38200000	7.861676240742269e-09
38200000	38300000	1.2309925759466782e-08
38300000	38400000	1.3391284578578532e-08
38400000	38500000	1.3739011955696794e-08
38500000	38600000	9.976829390044356e-11
38600000	38700000	8.935077220872606e-11
38700000	38800000	8.458223136002499e-09
38800000	38900000	1.2458824328010959e-09
38900000	39000000	3.2419479796411305e-08
39000000	39100000	1.36344726991598e-08
39100000	39200000	1.0020229333239432e-08
39200000	39300000	1.1826409873669089e-08
39300000	39400000	7.217177848521437e-09
39400000	39500000	1.1640262527326333e-08
39500000	39600000	5.957489733279816e-09
39600000	39700000	4.326211366756195e-09
39700000	39800000	1.086760643643247e-22
39800000	39900000	1.0867606436432426e-22
39900000	40000000	1.0612233419775689e-08
40000000	40100000	5.058238551173522e-10
40100000	40200000	6.268664254183111e-09
40200000	40300000	9.206000085706463e-10
40300000	40400000	2.157788051902597e-09
40400000	40500000	8.696611214685124e-11
40500000	40600000	1.5589681842780855e-23
40600000	40700000	6.245029241318752e-09
40700000	40800000	2.479919452589678e-09
40800000	40900000	3.3445490176733574e-09
40900000	41000000	5.01122288846032e-10
41000000	41100000	1.0701446126957171e-09
41100000	41200000	1.2968682677320062e-23
41200000	41300000	1.31901780829523e-23
41300000	41400000	1.5994989626797175e-23
41400000	41500000	1.5994989626797146e-23
41500000	41600000	3.026225366666843e-22
41600000	41700000	2.696512941497658e-22
41700000	41800000	2.0894866710641232e-22
41800000	41900000	2.0957181751437848e-22
41900000	42000000	1.8131360681205237e-09
42000000	42100000	1.1614924074132627e-10
42100000	42200000	9.002947922321895e-10
42200000	42300000	3.308313209203736e-09
42300000	42400000	6.060849347286092e-09
42400000	42500000	2.9251103497364262e-08
42500000	42600000	3.3470843951018282e-09
42600000	42700000	8.159884932502727e-09
42700000	42800000	6.470932263166022e-09
42800000	42900000	5.800434463988571e-10
42900000	43000000	2.0299431412571014e-10
43000000	43100000	1.0140078283091957e-08
43100000	43200000	2.453503235957356e-08
43200000	43300000	2.2229905830129138e-08
43300000	43400000	1.6759999678447955e-08
43400000	43500000	1.1233067010644215e-08
43500000	43600000	4.0944590179714435e-09
43600000	43700000	4.6589827893773215e-12
43700000	43800000	2.061739780358377e-22
43800000	43900000	1.3830094153566983e-10
43900000	44000000	3.216142768496742e-08
44000000	44100000	2.2207152346816714e-08
44100000	44200000	4.336293503010606e-08
44200000	44300000	1.8083720906774603e-08
44300000	44400000	4.654365202598645e-08
44400000	44500000	2.463962487765924e-08
44500000	44600000	2.4922778284525685e-08
44600000	44700000	2.4178124533429758e-08
44700000	44800000	3.7208718144807133e-08
44800000	44900000	1.7319309961152856e-08
44900000	45000000	4.376373463310995e-09
45000000	45100000	3.792013860334635e-08
45100000	45200000	9.649341288522752e-09
45200000	45300000	2.7776920514130006e-08
45300000	45400000	3.3847402079588156e-09
45400000	45500000	1.7630762934261443e-08
45500000	45600000	3.878975406856634e-08
45600000	45700000	6.7828642875180605e-09
