start	end	rec
28400000	28500000	1.44913190897286e-11
28500000	28600000	1.4491319089728603e-11
28600000	28700000	1.4491319089728605e-11
28700000	28800000	1.44913190897286e-11
28800000	28900000	1.44913190897286e-11
28900000	29000000	1.44913190897286e-11
29000000	29100000	1.4491319089728605e-11
29100000	29200000	1.44913190897286e-11
29200000	29300000	1.44913190897286e-11
29300000	29400000	1.4491319089728605e-11
29400000	29500000	1.4491319089728598e-11
29500000	29600000	1.4491319089728606e-11
29600000	29700000	1.44913190897286e-11
29700000	29800000	1.449131908972861e-11
29800000	29900000	1.470988332883447e-11
29900000	30000000	3.346301347006489e-11
30000000	30100000	9.333494683761648e-11
30100000	30200000	1.805701702091787e-10
30200000	30300000	2.626680306038818e-10
30300000	30400000	1.609082052940747e-10
30400000	30500000	1.609082052940748e-10
30500000	30600000	1.6090820529407474e-10
30600000	30700000	1.6090820529407474e-10
30700000	30800000	1.6090820529407463e-10
30800000	30900000	1.6090820529407474e-10
30900000	31000000	1.6090820529407474e-10
31000000	31100000	1.609082052940748e-10
31100000	31200000	1.609082052940748e-10
31200000	31300000	1.609082052940747e-10
31300000	31400000	1.609082052940747e-10
31400000	31500000	1.6090820529407486e-10
31500000	31600000	1.6090820529407474e-10
31600000	31700000	1.609082052940748e-10
31700000	31800000	1.6090820529407474e-10
31800000	31900000	1.6090820529407474e-10
31900000	32000000	1.609082052940747e-10
32000000	32100000	1.609082052940747e-10
32100000	32200000	1.6090820529407474e-10
32200000	32300000	1.6090820529407479e-10
32300000	32400000	1.6090820529407474e-10
32400000	32500000	1.6090820529407479e-10
32500000	32600000	1.6090820529407474e-10
32600000	32700000	1.6090820529407474e-10
32700000	32800000	1.6090820529407468e-10
32800000	32900000	1.6090820529407474e-10
32900000	33000000	1.6090820529407474e-10
33000000	33100000	1.6090820529407468e-10
33100000	33200000	1.609082052940746e-10
33200000	33300000	1.6090820529407474e-10
33300000	33400000	1.6090820529407474e-10
33400000	33500000	1.6229175595776943e-10
33500000	33600000	2.791603987722578e-10
33600000	33700000	2.791603987722577e-10
33700000	33800000	2.791603987722578e-10
33800000	33900000	2.7916039877225787e-10
33900000	34000000	2.791603987722578e-10
34000000	34100000	2.791603987722578e-10
34100000	34200000	2.791603987722577e-10
34200000	34300000	2.7916039877225776e-10
34300000	34400000	2.791603987722578e-10
34400000	34500000	2.791603987722578e-10
34500000	34600000	2.791603987722578e-10
34600000	34700000	2.7916039877225776e-10
34700000	34800000	2.7916039877225776e-10
34800000	34900000	2.7916039877225776e-10
34900000	35000000	2.791603987722578e-10
35000000	35100000	2.7916039877225776e-10
35100000	35200000	2.791603987722578e-10
35200000	35300000	2.7916039877225787e-10
35300000	35400000	2.791603987722577e-10
35400000	35500000	2.7916039877225776e-10
35500000	35600000	2.7916039877225766e-10
35600000	35700000	2.7916039877225776e-10
35700000	35800000	2.7916039877225776e-10
35800000	35900000	2.791603987722578e-10
35900000	36000000	2.791603987722578e-10
36000000	36100000	2.791603987722578e-10
36100000	36200000	2.7916039877225776e-10
36200000	36300000	2.7916039877225776e-10
36300000	36400000	2.7916039877225776e-10
36400000	36500000	2.7916039877225776e-10
36500000	36600000	2.791603987722579e-10
36600000	36700000	2.7916039877225776e-10
36700000	36800000	2.7916039877225766e-10
36800000	36900000	2.791603987722578e-10
36900000	37000000	2.7916039877225776e-10
37000000	37100000	2.7916039877225776e-10
37100000	37200000	2.7916039877225766e-10
37200000	37300000	2.791603987722578e-10
37300000	37400000	2.7916039877225776e-10
37400000	37500000	2.791603987722578e-10
37500000	37600000	2.791603987722577e-10
37600000	37700000	2.791603987722578e-10
37700000	37800000	2.7916039877225776e-10
37800000	37900000	5.58971701835972e-11
37900000	38000000	4.360096789162835e-11
38000000	38100000	4.360096789162835e-11
38100000	38200000	4.3600967891628354e-11
38200000	38300000	4.360096789162835e-11
38300000	38400000	4.360096789162836e-11
38400000	38500000	4.3600967891628354e-11
38500000	38600000	4.3600967891628354e-11
38600000	38700000	4.3600967891628334e-11
38700000	38800000	4.3600967891628354e-11
38800000	38900000	4.360096789162832e-11
38900000	39000000	4.3600967891628354e-11
39000000	39100000	4.360096789162837e-11
39100000	39200000	4.360096789162836e-11
39200000	39300000	4.360096789162836e-11
39300000	39400000	4.360096789162836e-11
39400000	39500000	4.360096789162836e-11
39500000	39600000	4.3600967891628354e-11
39600000	39700000	4.3600967891628334e-11
39700000	39800000	4.3600967891628334e-11
39800000	39900000	4.3600967891628354e-11
39900000	40000000	4.3600967891628354e-11
40000000	40100000	4.360096789162835e-11
40100000	40200000	4.3600967891628354e-11
40200000	40300000	4.3600967891628334e-11
40300000	40400000	4.360096789162835e-11
40400000	40500000	4.3600967891628354e-11
40500000	40600000	4.360096789162835e-11
40600000	40700000	4.360096789162835e-11
40700000	40800000	4.360096789162835e-11
40800000	40900000	4.3600967891628354e-11
40900000	41000000	4.3600967891628334e-11
41000000	41100000	4.3600967891628354e-11
41100000	41200000	4.360096789162835e-11
41200000	41300000	4.3600967891628354e-11
41300000	41400000	4.360096789162835e-11
41400000	41500000	4.360096789162835e-11
41500000	41600000	4.3600967891628354e-11
41600000	41700000	4.3600967891628354e-11
41700000	41800000	4.360096789162835e-11
41800000	41900000	4.360096789162836e-11
41900000	42000000	4.3600967891628354e-11
42000000	42100000	4.360096789162833e-11
42100000	42200000	4.3600967891628334e-11
42200000	42300000	4.360096789162836e-11
42300000	42400000	4.360096789162835e-11
42400000	42500000	4.360096789162835e-11
42500000	42600000	4.360096789162833e-11
42600000	42700000	4.360096789162835e-11
42700000	42800000	4.3600967891628334e-11
42800000	42900000	4.360096789162835e-11
42900000	43000000	4.360096789162833e-11
43000000	43100000	1.926123175687741e-10
43100000	43200000	4.300480428722299e-10
43200000	43300000	4.613132789719877e-10
43300000	43400000	5.026853020335047e-10
43400000	43500000	5.525576507719021e-10
43500000	43600000	4.350116897769175e-10
43600000	43700000	2.0623240039821561e-10
43700000	43800000	2.0623240039821567e-10
43800000	43900000	2.062324003982157e-10
43900000	44000000	2.485122924388128e-10
44000000	44100000	9.771832875322583e-10
44100000	44200000	7.90284329224219e-10
44200000	44300000	6.042363422519061e-10
44300000	44400000	6.084029521035966e-10
44400000	44500000	6.136054055989341e-10
44500000	44600000	6.136054055989339e-10
44600000	44700000	6.136054055989341e-10
44700000	44800000	5.785747846107591e-10
44800000	44900000	5.335335845556738e-10
44900000	45000000	5.335335845556736e-10
45000000	45100000	7.776934441500395e-10
45100000	45200000	5.500559126414204e-10
45200000	45300000	3.0285742225683974e-10
45300000	45400000	1.8091448984270627e-10
45400000	45500000	2.6963976481461957e-10
45500000	45600000	4.0063241603129166e-10
45600000	45700000	2.543818416702008e-10
