start	end	rec
32300000	32400000	8.905053138422035e-10
32400000	32500000	6.692977813626927e-09
32500000	32600000	1.8001487454680374e-08
32600000	32700000	8.885176768152036e-09
32700000	32800000	3.27663391843558e-09
32800000	32900000	3.801030636503935e-09
32900000	33000000	8.475629956165844e-11
33000000	33100000	6.045850510714088e-09
33100000	33200000	1.552034316503846e-08
33200000	33300000	6.309231211071096e-09
33300000	33400000	6.243427347242453e-09
33400000	33500000	5.582364286570547e-09
33500000	33600000	2.951506909566126e-09
33600000	33700000	7.764803706614251e-09
33700000	33800000	2.972286064575992e-09
33800000	33900000	8.00346768896189e-09
33900000	34000000	6.555575251378115e-09
34000000	34100000	3.990868182216901e-09
34100000	34200000	5.627104414815533e-09
34200000	34300000	1.0986038073515976e-09
34300000	34400000	6.193893728869908e-10
34400000	34500000	2.8978535126783624e-09
34500000	34600000	1.7301392116191289e-09
34600000	34700000	1.9103710994167874e-09
34700000	34800000	2.3271605723785795e-22
34800000	34900000	7.808814493997562e-10
34900000	35000000	4.569023797214197e-09
35000000	35100000	1.6116379758170634e-09
35100000	35200000	4.858157260862884e-09
35200000	35300000	2.5193907203791496e-09
35300000	35400000	2.0218088115261924e-09
35400000	35500000	8.547914807530486e-09
35500000	35600000	9.366823025299428e-09
35600000	35700000	1.2399580192969926e-08
35700000	35800000	8.645654207113685e-10
35800000	35900000	2.0793794235879044e-22
35900000	36000000	2.079379423587904e-22
36000000	36100000	2.739486817598961e-09
36100000	36200000	6.891594673444476e-09
36200000	36300000	1.4604226774684155e-08
36300000	36400000	5.1454542129049654e-09
36400000	36500000	2.6509105094245725e-09
36500000	36600000	1.507182233599874e-08
36600000	36700000	1.6975830376970486e-08
36700000	36800000	3.1745040634645397e-09
36800000	36900000	1.518862622794817e-08
36900000	37000000	1.1241553804324895e-08
37000000	37100000	3.767900179972925e-09
37100000	37200000	2.635145635974705e-08
37200000	37300000	1.5750155878386234e-08
37300000	37400000	1.3519238140596125e-08
37400000	37500000	3.4774307998661914e-09
37500000	37600000	1.33169841456631e-08
37600000	37700000	1.4575044285812416e-09
37700000	37800000	2.0457903518837723e-09
37800000	37900000	1.8595097901951485e-09
37900000	38000000	4.5585342940991973e-11
38000000	38100000	1.1842187082624114e-10
38100000	38200000	5.0637968639641674e-09
38200000	38300000	6.889252231263291e-09
38300000	38400000	3.103393188001757e-09
38400000	38500000	2.0748182226054244e-22
38500000	38600000	2.0760090974597263e-22
38600000	38700000	2.0890020584118018e-22
38700000	38800000	2.0890020584118026e-22
38800000	38900000	4.357503200058872e-10
38900000	39000000	1.2077134332071598e-08
39000000	39100000	6.389742310027661e-09
39100000	39200000	9.446782494102393e-09
39200000	39300000	4.775560784746783e-09
39300000	39400000	4.715881250697423e-09
39400000	39500000	5.866252046922714e-09
39500000	39600000	3.911275086282e-09
39600000	39700000	4.290056738530944e-09
39700000	39800000	8.299676385079292e-09
39800000	39900000	2.3344842998352894e-11
39900000	40000000	7.870137972928622e-09
40000000	40100000	2.6462386508067535e-10
40100000	40200000	3.732750527419862e-09
40200000	40300000	6.16553877810159e-10
40300000	40400000	1.2848060678183693e-22
40400000	40500000	1.2848060678183672e-22
40500000	40600000	3.7782531686794423e-13
40600000	40700000	4.780039756225851e-09
40700000	40800000	2.4000125831660274e-09
40800000	40900000	3.2879418843956016e-09
40900000	41000000	3.3854626208574656e-22
41000000	41100000	3.3854626208574675e-22
41100000	41200000	1.629261083430306e-22
41200000	41300000	8.612778742859116e-23
41300000	41400000	1.6870360193619288e-12
41400000	41500000	1.759499377947399e-09
41500000	41600000	1.7582946863028498e-09
41600000	41700000	2.2299897920238397e-10
41700000	41800000	9.17794177646792e-14
41800000	41900000	2.853593700276062e-24
41900000	42000000	2.853593700276059e-24
42000000	42100000	1.581310471028742e-22
42100000	42200000	2.064187340437492e-22
42200000	42300000	3.0487999070681037e-09
42300000	42400000	3.8537218660164624e-09
42400000	42500000	1.3617923515920789e-08
42500000	42600000	1.848783021977652e-09
42600000	42700000	4.792007487091472e-09
42700000	42800000	2.281737338300443e-09
42800000	42900000	5.686224102271102e-10
42900000	43000000	2.8536619397629513e-23
43000000	43100000	1.4120143856504152e-09
43100000	43200000	1.3484088577239161e-08
43200000	43300000	1.2581400106818146e-08
43300000	43400000	4.692414971945786e-09
43400000	43500000	5.87250046881346e-09
43500000	43600000	2.2441868963682756e-09
43600000	43700000	6.7049101821771595e-12
43700000	43800000	2.61040004626894e-23
43800000	43900000	2.6104000462689377e-23
43900000	44000000	3.9736793448428783e-13
44000000	44100000	1.3006137301517276e-08
44100000	44200000	2.4504223101422286e-08
44200000	44300000	7.523919065212985e-09
44300000	44400000	1.7691358493978237e-08
44400000	44500000	1.2185722569734057e-08
44500000	44600000	7.67451819344246e-09
44600000	44700000	1.0637585635521755e-08
44700000	44800000	1.81983626879019e-08
44800000	44900000	6.730495498358971e-09
44900000	45000000	1.5759828175760148e-09
45000000	45100000	1.6968863321911027e-08
45100000	45200000	8.462489001254165e-09
45200000	45300000	8.216227509305757e-09
45300000	45400000	2.6634082648600886e-09
45400000	45500000	3.897117470136163e-09
45500000	45600000	8.542468695467697e-09
45600000	45700000	3.833649072640804e-09
