start	end	rec
32800000	32900000	1.1388051789241412e-08
32900000	33000000	3.221453348683716e-10
33000000	33100000	9.477774553471307e-09
33100000	33200000	2.7379744373648655e-08
33200000	33300000	4.825679093802525e-09
33300000	33400000	9.465600760790521e-09
33400000	33500000	1.6222104206382428e-08
33500000	33600000	6.499334984510632e-09
33600000	33700000	1.0320480557380996e-08
33700000	33800000	5.743200000196796e-09
33800000	33900000	1.2277149768071726e-08
33900000	34000000	2.146861612792013e-08
34000000	34100000	1.0116254669387737e-08
34100000	34200000	1.0592237961001402e-08
34200000	34300000	2.5358721585869182e-09
34300000	34400000	1.20272374846622e-09
34400000	34500000	5.456678664330027e-09
34500000	34600000	2.0964209678005355e-09
34600000	34700000	5.7061569917133596e-09
34700000	34800000	1.3680118903781029e-09
34800000	34900000	2.655280109539335e-09
34900000	35000000	1.296065647182317e-08
35000000	35100000	1.0548561672179947e-08
35100000	35200000	1.942884454052649e-08
35200000	35300000	5.549958647083514e-09
35300000	35400000	7.0802383512925775e-09
35400000	35500000	1.5727359075466686e-08
35500000	35600000	1.6586929630020134e-08
35600000	35700000	1.776077540380439e-08
35700000	35800000	1.3304109656600334e-08
35800000	35900000	2.605365937079078e-10
35900000	36000000	5.607320537965886e-10
36000000	36100000	6.9319436774858005e-09
36100000	36200000	1.6044052668867734e-08
36200000	36300000	2.2962341634093788e-08
36300000	36400000	6.1795120671785285e-09
36400000	36500000	4.10092242640941e-09
36500000	36600000	3.093622291877037e-08
36600000	36700000	3.171051298407287e-08
36700000	36800000	9.872533358280448e-09
36800000	36900000	4.248495631725017e-08
36900000	37000000	2.7469422150445725e-08
37000000	37100000	5.447703105261073e-09
37100000	37200000	4.6210558913804555e-08
37200000	37300000	3.11321974949118e-08
37300000	37400000	2.4040059478412333e-08
37400000	37500000	3.643357048699895e-09
37500000	37600000	3.37504218346936e-08
37600000	37700000	2.6613990378577563e-09
37700000	37800000	1.0514491106668737e-09
37800000	37900000	3.2439157148912234e-09
37900000	38000000	2.0639029181263533e-11
38000000	38100000	2.0807431747358175e-11
38100000	38200000	5.308081376889928e-09
38200000	38300000	1.5101173469960716e-08
38300000	38400000	8.666383476452934e-09
38400000	38500000	1.2493855865562922e-08
38500000	38600000	3.2138344681482246e-11
38600000	38700000	3.246335737984413e-11
38700000	38800000	4.092646332780525e-09
38800000	38900000	9.575913002535422e-10
38900000	39000000	1.8308342608034744e-08
39000000	39100000	1.042278639165379e-08
39100000	39200000	1.7070040688525048e-08
39200000	39300000	7.867405904159561e-09
39300000	39400000	6.04221394480507e-09
39400000	39500000	5.889180002697068e-09
39500000	39600000	8.796202730989718e-09
39600000	39700000	8.204785803480573e-09
39700000	39800000	1.0099738905842806e-08
39800000	39900000	4.2564958950185464e-11
39900000	40000000	6.1038579449961775e-09
40000000	40100000	5.463166020092603e-10
40100000	40200000	6.491183906818535e-09
40200000	40300000	1.9691130513563526e-09
40300000	40400000	1.5249958805397168e-09
40400000	40500000	9.116409291131814e-10
40500000	40600000	1.0185169222842405e-10
40600000	40700000	6.996525557724381e-09
40700000	40800000	1.1449725402893124e-09
40800000	40900000	1.2020073847675665e-09
40900000	41000000	1.2344587057347285e-09
41000000	41100000	1.4648808298012709e-09
41100000	41200000	3.272270472628568e-11
41200000	41300000	8.389577625781367e-10
41300000	41400000	4.571876481975355e-11
41400000	41500000	4.43586405570283e-09
41500000	41600000	1.866230951021101e-09
41600000	41700000	2.273982159995122e-10
41700000	41800000	1.1267697738653925e-11
41800000	41900000	2.0278067826065362e-10
41900000	42000000	4.785730248287498e-09
42000000	42100000	9.730106130294128e-11
42100000	42200000	3.2079642269134425e-10
42200000	42300000	2.515451635664664e-09
42300000	42400000	3.972982134212474e-09
42400000	42500000	2.995961912174335e-08
42500000	42600000	1.8718433581696392e-09
42600000	42700000	1.0695057804217214e-08
42700000	42800000	3.424472228180155e-09
42800000	42900000	7.884652054285771e-10
42900000	43000000	6.401657025761778e-11
43000000	43100000	4.6549677870485195e-09
43100000	43200000	2.485202127428094e-08
43200000	43300000	1.0881799910522045e-08
43300000	43400000	1.4602351104625913e-08
43400000	43500000	8.379535036850192e-09
43500000	43600000	1.8187313802819256e-09
43600000	43700000	4.4170099496557747e-10
43700000	43800000	4.562633921233414e-10
43800000	43900000	9.933139994574969e-10
43900000	44000000	2.939344271445944e-08
44000000	44100000	1.2818410860318834e-08
44100000	44200000	3.071838355055762e-08
44200000	44300000	1.532526121266456e-08
44300000	44400000	3.3565760008128135e-08
44400000	44500000	1.2788241508667358e-08
44500000	44600000	1.9543619691850533e-08
44600000	44700000	2.2859817485848085e-08
44700000	44800000	3.8290244265361856e-08
44800000	44900000	1.732689743962932e-08
44900000	45000000	7.847925431481777e-09
45000000	45100000	3.999822318901815e-08
45100000	45200000	1.5742072248554486e-08
45200000	45300000	2.497741333521468e-08
45300000	45400000	1.1802479441300076e-09
45400000	45500000	1.2165380381572974e-08
45500000	45600000	3.679588079615094e-08
45600000	45700000	8.658043943419696e-09
