start	end	rec
27600000	27700000	1.1635324627936907e-09
27700000	27800000	1.6545192876813616e-09
27800000	27900000	4.832010495417093e-10
27900000	28000000	1.0160263058005339e-23
28000000	28100000	1.0160263058005345e-23
28100000	28200000	1.016026305800535e-23
28200000	28300000	7.686058686629478e-24
28300000	28400000	2.9786643950079506e-24
28400000	28500000	2.9786643950079517e-24
28500000	28600000	2.9786643950079502e-24
28600000	28700000	2.9786643950079502e-24
28700000	28800000	2.9786643950079524e-24
28800000	28900000	2.9786643950079454e-24
28900000	29000000	2.9786643950079517e-24
29000000	29100000	1.0286936539192026e-23
29100000	29200000	1.084429513330796e-23
29200000	29300000	1.0844295133307979e-23
29300000	29400000	1.084429513330797e-23
29400000	29500000	5.112335195638054e-24
29500000	29600000	2.929409828599437e-24
29600000	29700000	2.9294098285994375e-24
29700000	29800000	2.9294098285994386e-24
29800000	29900000	2.929409828599437e-24
29900000	30000000	6.5954769046080025e-24
30000000	30100000	9.325311843653017e-24
30100000	30200000	9.325311843653023e-24
30200000	30300000	9.325311843653023e-24
30300000	30400000	9.353145077326142e-24
30400000	30500000	1.178625204463783e-23
30500000	30600000	1.1786252044637823e-23
30600000	30700000	1.1786252044637829e-23
30700000	30800000	1.1786252044637829e-23
30800000	30900000	1.2137789392488084e-23
30900000	31000000	1.2620821504421906e-23
31000000	31100000	1.2620821504421934e-23
31100000	31200000	1.2620821504421919e-23
31200000	31300000	7.648828723381168e-24
31300000	31400000	1.192792035507122e-24
31400000	31500000	1.1927920355071244e-24
31500000	31600000	1.192792035507122e-24
31600000	31700000	5.912078489088171e-24
31700000	31800000	1.0452286323146269e-23
31800000	31900000	1.0452286323146275e-23
31900000	32000000	1.0452286323146275e-23
32000000	32100000	1.0165459275069407e-23
32100000	32200000	9.963037443678364e-24
32200000	32300000	9.963037443678347e-24
32300000	32400000	1.8851104016115542e-22
32400000	32500000	3.9382991921324045e-22
32500000	32600000	3.9382991921324036e-22
32600000	32700000	3.938299192132404e-22
32700000	32800000	2.320249894197796e-22
32800000	32900000	1.8880073728584594e-22
32900000	33000000	1.8880073728584594e-22
33000000	33100000	1.888007372858463e-22
33100000	33200000	2.879186946055796e-22
33200000	33300000	2.969113340439161e-22
33300000	33400000	2.9691133404391595e-22
33400000	33500000	2.969113340439157e-22
33500000	33600000	5.741994473831492e-23
33600000	33700000	7.064928745888602e-24
33700000	33800000	7.064928745888567e-24
33800000	33900000	1.5873492593493464e-23
33900000	34000000	1.612341626412152e-23
34000000	34100000	1.612341626412152e-23
34100000	34200000	1.7617890105623813e-22
34200000	34300000	2.0220847973447062e-22
34300000	34400000	2.0220847973447036e-22
34400000	34500000	9.758968276378834e-23
34500000	34600000	1.6219507342146695e-23
34600000	34700000	1.6219507342146662e-23
34700000	34800000	1.62195073421467e-23
34800000	34900000	1.6219507342146665e-23
34900000	35000000	1.022127529966476e-09
35000000	35100000	8.399579427192109e-10
35100000	35200000	5.884787653505692e-10
35200000	35300000	6.974671310997754e-10
35300000	35400000	4.1592431902467037e-10
35400000	35500000	6.306515136501169e-10
35500000	35600000	6.30651513650115e-10
35600000	35700000	6.306515136501161e-10
35700000	35800000	1.206121019855956e-10
35800000	35900000	1.3701641885138788e-23
35900000	36000000	1.37016418851388e-23
36000000	36100000	1.370164188513881e-23
36100000	36200000	4.855976756751431e-23
36200000	36300000	1.345060975509697e-22
36300000	36400000	1.3450609755096973e-22
36400000	36500000	1.3450609755096987e-22
36500000	36600000	1.395926556467022e-22
36600000	36700000	1.8329334189906567e-22
36700000	36800000	1.8329334189906539e-22
36800000	36900000	1.8329334189906558e-22
36900000	37000000	2.678561501182795e-11
37000000	37100000	5.312882685054693e-10
37100000	37200000	9.100886527827369e-10
37200000	37300000	8.019989816211496e-10
37300000	37400000	6.497915392764766e-10
37400000	37500000	3.327679828207431e-24
37500000	37600000	3.327679828207428e-24
37600000	37700000	3.327679828207428e-24
37700000	37800000	3.327679828207428e-24
37800000	37900000	3.042770326749022e-24
37900000	38000000	3.0075424046620877e-24
38000000	38100000	3.007542404662086e-24
38100000	38200000	8.594190790564015e-24
38200000	38300000	1.2852897659670345e-23
38300000	38400000	1.2852897659670358e-23
38400000	38500000	1.2852897659670371e-23
38500000	38600000	8.830924786056893e-23
38600000	38700000	1.2431148670958027e-22
38700000	38800000	1.2431148670958025e-22
38800000	38900000	1.2431148670958002e-22
38900000	39000000	1.5347511621566896e-22
39000000	39100000	2.8081070595341506e-22
39100000	39200000	2.8081070595341525e-22
39200000	39300000	2.8081070595341516e-22
39300000	39400000	2.8081070595341568e-22
39400000	39500000	6.196529314745709e-23
39500000	39600000	2.4805782559561893e-24
39600000	39700000	2.480578255956196e-24
39700000	39800000	2.48057825595619e-24
39800000	39900000	6.704327612471098e-24
39900000	40000000	1.0140485324226443e-23
40000000	40100000	1.0140485324226468e-23
40100000	40200000	1.0140485324226424e-23
40200000	40300000	1.0140485324226418e-23
40300000	40400000	3.391727303999847e-24
40400000	40500000	2.8623915433140977e-24
40500000	40600000	2.8623915433141018e-24
40600000	40700000	3.471427510230557e-24
40700000	40800000	1.6053553919672434e-23
40800000	40900000	1.6053553919672434e-23
40900000	41000000	1.6053553919672434e-23
41000000	41100000	1.1794484694501248e-22
41100000	41200000	2.096564972120398e-22
41200000	41300000	1.2559494866690848e-22
41300000	41400000	1.614909971858602e-23
41400000	41500000	1.614909971858605e-23
41500000	41600000	1.6149099718586055e-23
41600000	41700000	1.5491540496730223e-23
41700000	41800000	9.957658320037047e-23
41800000	41900000	6.966629872689556e-23
41900000	42000000	1.7093187192465955e-23
42000000	42100000	3.322607088401189e-23
42100000	42200000	1.9680671834481013e-22
42200000	42300000	1.9680671834481004e-22
42300000	42400000	1.9680671834480992e-22
42400000	42500000	1.8243029567746467e-22
42500000	42600000	1.235171876377875e-23
42600000	42700000	1.2351718763778775e-23
42700000	42800000	1.235171876377875e-23
42800000	42900000	1.2351718763778769e-23
42900000	43000000	9.481996123581685e-12
43000000	43100000	6.163520806811691e-10
43100000	43200000	6.424620916937475e-10
43200000	43300000	6.384036023588279e-10
43300000	43400000	6.422279500037946e-10
43400000	43500000	8.935072215748889e-11
43500000	43600000	1.303821174606857e-23
43600000	43700000	1.303821174606857e-23
43700000	43800000	1.0664766503563756e-11
43800000	43900000	3.7203638727121883e-10
43900000	44000000	1.383324345789303e-09
44000000	44100000	9.843318550054074e-10
44100000	44200000	2.5072463909906475e-09
44200000	44300000	3.326780215675715e-24
44300000	44400000	3.326780215675718e-24
44400000	44500000	3.32678021567572e-24
44500000	44600000	3.3267802156757166e-24
44600000	44700000	6.431024431234731e-10
44700000	44800000	9.342011168117671e-10
44800000	44900000	9.283440083626763e-10
44900000	45000000	9.149671536712177e-10
45000000	45100000	1.676784852007275e-09
45100000	45200000	4.5423741549458053e-10
45200000	45300000	1.1013637961821987e-09
45300000	45400000	1.5789918359073356e-10
45400000	45500000	4.307658293810894e-11
45500000	45600000	2.9379760281841702e-24
45600000	45700000	2.9379760281841665e-24
