start	end	rec
29700000	29800000	1.6449937903923878e-11
29800000	29900000	1.1865180381421384e-09
29900000	30000000	3.2333588796684887e-22
30000000	30100000	2.3984266986336583e-22
30100000	30200000	1.2843959288889526e-09
30200000	30300000	8.774701137219708e-09
30300000	30400000	2.0293233986433246e-09
30400000	30500000	6.395553420469693e-09
30500000	30600000	7.78340221209278e-09
30600000	30700000	8.709586607421227e-09
30700000	30800000	3.9573642813388275e-09
30800000	30900000	9.210409226256192e-09
30900000	31000000	9.6683649002654e-12
31000000	31100000	8.561280069225905e-09
31100000	31200000	5.958061737784518e-09
31200000	31300000	9.433976643192318e-23
31300000	31400000	2.0407698818267207e-22
31400000	31500000	2.107299985783877e-22
31500000	31600000	2.5878621293858757e-11
31600000	31700000	2.7162659476137743e-09
31700000	31800000	1.7051233931906025e-20
31800000	31900000	1.2244729434652278e-09
31900000	32000000	6.33094597374759e-09
32000000	32100000	1.1927455832500193e-09
32100000	32200000	6.65015598974209e-09
32200000	32300000	2.071991222181909e-08
32300000	32400000	5.602128677498347e-09
32400000	32500000	2.0054240848306613e-08
32500000	32600000	4.089461606155546e-08
32600000	32700000	2.7288830243798468e-08
32700000	32800000	1.092248297836672e-08
32800000	32900000	1.0527593581718886e-08
32900000	33000000	3.506995931805605e-10
33000000	33100000	1.1994539271828087e-08
33100000	33200000	3.732873437461323e-08
33200000	33300000	7.2165284395690105e-09
33300000	33400000	1.3733974982816563e-08
33400000	33500000	1.7193133537128076e-08
33500000	33600000	1.175482253176158e-08
33600000	33700000	1.6242113374834595e-08
33700000	33800000	8.688676162076628e-09
33800000	33900000	1.2435127854288806e-08
33900000	34000000	2.2969392772173712e-08
34000000	34100000	7.959933503668543e-09
34100000	34200000	1.2213035049115523e-08
34200000	34300000	3.942612052303764e-09
34300000	34400000	1.0932541464056194e-09
34400000	34500000	1.8285518901721974e-20
34500000	34600000	1.6369744214983223e-09
34600000	34700000	4.539672401750273e-09
34700000	34800000	1.1544295841493176e-09
34800000	34900000	2.627443948351969e-09
34900000	35000000	9.879415814294896e-09
35000000	35100000	1.4333181557968301e-08
35100000	35200000	1.639554989373717e-08
35200000	35300000	7.788765771742608e-09
35300000	35400000	8.432722820278726e-09
35400000	35500000	1.848130182201044e-08
35500000	35600000	2.4284939909905668e-08
35600000	35700000	1.3553481329027798e-08
35700000	35800000	1.7655534914139635e-08
35800000	35900000	3.931595492214305e-11
35900000	36000000	4.24338605996012e-10
36000000	36100000	8.344772788597598e-09
36100000	36200000	1.5380466854176134e-08
36200000	36300000	5.279674775644922e-08
36300000	36400000	1.246938879767504e-08
36400000	36500000	5.600203269071754e-09
36500000	36600000	3.7778192650778594e-08
36600000	36700000	4.5446293758919425e-08
36700000	36800000	7.23908411504883e-09
36800000	36900000	6.86492791399663e-08
36900000	37000000	4.277512703250571e-08
37000000	37100000	7.2349224063240555e-09
37100000	37200000	5.984094480833991e-08
37200000	37300000	3.519205633426757e-08
37300000	37400000	3.666070286279826e-08
37400000	37500000	4.991730307457969e-09
37500000	37600000	4.353837254786107e-08
37600000	37700000	4.710285879010822e-09
37700000	37800000	1.2996156230029978e-09
37800000	37900000	4.137620361673384e-09
37900000	38000000	2.4330733638816357e-22
38000000	38100000	1.1852633780324438e-11
38100000	38200000	8.684586349262358e-09
38200000	38300000	1.8668064019867898e-08
38300000	38400000	1.3962284251838025e-08
38400000	38500000	1.5578386497294446e-08
38500000	38600000	1.1136977512504817e-12
38600000	38700000	4.38962024810347e-22
38700000	38800000	7.936635326513469e-22
38800000	38900000	1.0837813469381047e-09
38900000	39000000	4.445335382790395e-08
39000000	39100000	1.1030803472042796e-08
39100000	39200000	3.0837760403477386e-08
39200000	39300000	1.2019477655548685e-08
39300000	39400000	8.476342850866452e-09
39400000	39500000	1.7088046037457036e-08
39500000	39600000	9.643335922756991e-09
39600000	39700000	9.441150647571797e-09
39700000	39800000	1.99283875517225e-08
39800000	39900000	1.8733274640786093e-23
39900000	40000000	9.264241401064744e-09
40000000	40100000	6.491526491792822e-10
40100000	40200000	6.68785626726459e-09
40200000	40300000	1.5409715051805217e-09
40300000	40400000	3.488946273120062e-09
40400000	40500000	1.157167706307023e-09
40500000	40600000	7.879693294536081e-11
40600000	40700000	7.239130691127692e-09
40700000	40800000	2.403946021338941e-09
40800000	40900000	3.3179048207003183e-09
40900000	41000000	7.007320761588858e-10
41000000	41100000	1.507162070768242e-09
41100000	41200000	4.5297602321261683e-23
41200000	41300000	2.3761417302685594e-22
41300000	41400000	8.39932205138249e-22
41400000	41500000	3.2779231167685954e-09
41500000	41600000	2.3418721381539603e-09
41600000	41700000	9.820733500447361e-10
41700000	41800000	2.1769460946389076e-12
41800000	41900000	1.0343780852907885e-09
41900000	42000000	3.0277856303384407e-09
42000000	42100000	1.1894007511184002e-10
42100000	42200000	2.0781575339778908e-22
42200000	42300000	3.956916563554632e-09
42300000	42400000	6.017689276696492e-09
42400000	42500000	3.1302065450923544e-08
42500000	42600000	3.9797525276062675e-09
42600000	42700000	9.190761892202113e-09
42700000	42800000	6.957138367372712e-09
42800000	42900000	7.682997218956253e-10
42900000	43000000	1.8356428266524374e-10
43000000	43100000	1.007344361389603e-08
43100000	43200000	3.5976246984687815e-08
43200000	43300000	2.46877520331825e-08
43300000	43400000	2.1454783661884227e-08
43400000	43500000	1.2344288477196368e-08
43500000	43600000	3.2402962317994533e-09
43600000	43700000	1.0302729497691348e-10
43700000	43800000	2.846994879288696e-22
43800000	43900000	1.0130375587018035e-10
43900000	44000000	4.9632603713907606e-08
44000000	44100000	3.22536995505011e-08
44100000	44200000	6.317988656966381e-08
44200000	44300000	1.679357983580844e-08
44300000	44400000	5.402440886621942e-08
44400000	44500000	2.3765085123474767e-08
44500000	44600000	2.6811751039613927e-08
44600000	44700000	4.020124188499808e-08
44700000	44800000	5.860373151924115e-08
44800000	44900000	1.5642447948915128e-08
44900000	45000000	4.710068585758089e-09
45000000	45100000	6.609454799731632e-08
45100000	45200000	1.4065666920194033e-08
45200000	45300000	2.739405085128283e-08
45300000	45400000	4.008596371554737e-09
45400000	45500000	2.233326478740287e-08
45500000	45600000	4.8789483728259346e-08
45600000	45700000	1.1055843542784087e-08
