start	end	rec
28700000	28800000	4.9433552614328054e-11
28800000	28900000	3.882909798284107e-11
28900000	29000000	2.4117312735543797e-10
29000000	29100000	3.076522831856784e-09
29100000	29200000	2.7661971306084917e-10
29200000	29300000	3.996005643358082e-09
29300000	29400000	6.040945491167756e-11
29400000	29500000	5.823377305095933e-11
29500000	29600000	2.7280088161262357e-11
29600000	29700000	2.3621954846883992e-11
29700000	29800000	1.4617438033724928e-10
29800000	29900000	1.731623388418891e-10
29900000	30000000	1.8916411927232673e-10
30000000	30100000	7.322349142388338e-10
30100000	30200000	2.8392021743014933e-10
30200000	30300000	3.4369301657029268e-09
30300000	30400000	7.889668107701648e-10
30400000	30500000	3.873080601078861e-09
30500000	30600000	2.103971834360969e-09
30600000	30700000	3.4030199277390317e-09
30700000	30800000	6.82699959591524e-10
30800000	30900000	4.991752414581539e-09
30900000	31000000	1.9603736607840206e-10
31000000	31100000	5.9014223288551005e-09
31100000	31200000	1.1726181393069412e-09
31200000	31300000	1.2221998536614535e-10
31300000	31400000	1.2221998536614535e-10
31400000	31500000	1.2221998536614535e-10
31500000	31600000	1.6675939198597886e-10
31600000	31700000	8.904834561711925e-10
31700000	31800000	5.552649540916513e-10
31800000	31900000	1.728472269209322e-09
31900000	32000000	8.992584255682298e-09
32000000	32100000	7.085219070741138e-10
32100000	32200000	5.925084935663176e-09
32200000	32300000	6.072819050056808e-09
32300000	32400000	5.750161916567012e-09
32400000	32500000	4.8227093948346694e-09
32500000	32600000	4.768772765873815e-09
32600000	32700000	1.4365735914786133e-09
32700000	32800000	3.5227959441703645e-10
32800000	32900000	1.9426342126059013e-09
32900000	33000000	4.0515332584637923e-10
33000000	33100000	1.4509159357792674e-09
33100000	33200000	1.93326674501208e-08
33200000	33300000	1.982105395715581e-09
33300000	33400000	2.9737858855814427e-09
33400000	33500000	6.582386418195185e-09
33500000	33600000	3.08877922206972e-09
33600000	33700000	3.2058452941395348e-09
33700000	33800000	3.783274616986907e-09
33800000	33900000	2.2076737139911687e-09
33900000	34000000	2.639643941792425e-09
34000000	34100000	2.700264917061177e-09
34100000	34200000	2.7005083472494864e-09
34200000	34300000	1.878802202998264e-09
34300000	34400000	1.593028601446767e-10
34400000	34500000	3.037699586873132e-09
34500000	34600000	2.27336266096036e-09
34600000	34700000	3.282031899514901e-09
34700000	34800000	3.1347712472442568e-09
34800000	34900000	1.0028101818660195e-09
34900000	35000000	8.408521934679083e-09
35000000	35100000	4.185571962396688e-09
35100000	35200000	2.416734563541409e-09
35200000	35300000	1.3738827343868752e-09
35300000	35400000	4.048899947520277e-09
35400000	35500000	1.2738762510960179e-08
35500000	35600000	7.370850406944264e-09
35600000	35700000	1.556479876330219e-08
35700000	35800000	7.60076342505967e-09
35800000	35900000	2.609758913989137e-11
35900000	36000000	2.6301969545663276e-11
36000000	36100000	6.754889190058415e-10
36100000	36200000	2.989058749894047e-09
36200000	36300000	1.2971831559058111e-08
36300000	36400000	6.9476677943610465e-09
36400000	36500000	7.916607713667447e-10
36500000	36600000	6.529785927248547e-09
36600000	36700000	3.0703930657038638e-09
36700000	36800000	2.5114760277867455e-09
36800000	36900000	7.821589868041553e-09
36900000	37000000	9.811502138306718e-09
37000000	37100000	8.994340474420613e-09
37100000	37200000	1.7235781012881428e-08
37200000	37300000	2.0373296094482685e-08
37300000	37400000	8.841474415509306e-09
37400000	37500000	1.890957721801879e-09
37500000	37600000	6.9934543485876456e-09
37600000	37700000	3.2880276896129144e-10
37700000	37800000	2.505506272481698e-10
37800000	37900000	1.0072987854439233e-10
37900000	38000000	7.632419503864081e-11
38000000	38100000	9.036553829931973e-11
38100000	38200000	2.8669363385140406e-09
38200000	38300000	5.03896848059115e-09
38300000	38400000	3.791929884756553e-09
38400000	38500000	3.1305634335884e-09
38500000	38600000	9.274373461473479e-11
38600000	38700000	9.27437346147348e-11
38700000	38800000	5.542546666068029e-09
38800000	38900000	1.0859894587144136e-09
38900000	39000000	9.904162126846811e-09
39000000	39100000	5.4884021174418295e-09
39100000	39200000	5.596957932083007e-09
39200000	39300000	8.864068953896847e-09
39300000	39400000	3.1299620873932754e-09
39400000	39500000	1.7961816759876702e-09
39500000	39600000	1.0467563259119435e-09
39600000	39700000	4.3470504485073455e-09
39700000	39800000	1.6495399464644475e-09
39800000	39900000	3.493132257348969e-11
39900000	40000000	1.9130647822151138e-09
40000000	40100000	2.1933639375957684e-10
40100000	40200000	3.58699384110073e-09
40200000	40300000	1.5940613759794091e-09
40300000	40400000	1.962808314068395e-09
40400000	40500000	3.647079106163569e-10
40500000	40600000	3.497346832871619e-11
40600000	40700000	3.933187873066899e-10
40700000	40800000	4.895124588173672e-10
40800000	40900000	3.9818748017726857e-10
40900000	41000000	2.6915103902414537e-11
41000000	41100000	8.340614698006097e-12
41100000	41200000	8.340614698006094e-12
41200000	41300000	8.340614698006099e-12
41300000	41400000	8.3406146980061e-12
41400000	41500000	4.34910455574853e-10
41500000	41600000	1.0727736699000311e-09
41600000	41700000	1.6031408094886673e-10
41700000	41800000	3.6606997981662197e-11
41800000	41900000	7.147561881846267e-10
41900000	42000000	1.1227265912214182e-09
42000000	42100000	2.896851007285163e-10
42100000	42200000	2.0699415214239833e-10
42200000	42300000	1.0110953504862882e-09
42300000	42400000	8.465770470259528e-09
42400000	42500000	6.563916012029763e-09
42500000	42600000	4.2224314212529077e-10
42600000	42700000	3.7017235598075193e-09
42700000	42800000	3.214826384753071e-10
42800000	42900000	4.5555901644595874e-10
42900000	43000000	1.9200912021162995e-10
43000000	43100000	3.1057009245432938e-09
43100000	43200000	3.5525818711851215e-09
43200000	43300000	5.746719739197108e-09
43300000	43400000	2.8004307694511536e-09
43400000	43500000	2.241366781557332e-09
43500000	43600000	7.512526004877489e-09
43600000	43700000	6.336399182590321e-11
43700000	43800000	6.336399182590319e-11
43800000	43900000	8.914422387538211e-10
43900000	44000000	3.930305123290378e-09
44000000	44100000	1.425963783386649e-08
44100000	44200000	7.2009302684964975e-09
44200000	44300000	7.216619764882301e-09
44300000	44400000	8.61565690234957e-09
44400000	44500000	1.013672537665916e-08
44500000	44600000	1.579345934389268e-08
44600000	44700000	2.45662343795157e-08
44700000	44800000	1.515252513827856e-08
44800000	44900000	9.974600308467118e-09
44900000	45000000	1.9669905449899145e-09
45000000	45100000	6.921825762118406e-09
45100000	45200000	9.67001128882328e-09
45200000	45300000	1.5180563923929353e-08
45300000	45400000	1.1046263684799195e-09
45400000	45500000	2.190569490622315e-08
45500000	45600000	4.46806632312003e-09
45600000	45700000	8.742036071624337e-10
