start	end	rec
30500000	30600000	3.4723451252543647e-09
30600000	30700000	4.317753073016683e-09
30700000	30800000	2.335075013040627e-09
30800000	30900000	3.259961150830189e-09
30900000	31000000	9.30679976798554e-11
31000000	31100000	5.232838504641914e-09
31100000	31200000	2.9010428566458054e-09
31200000	31300000	1.218178218187596e-10
31300000	31400000	6.952071907619055e-11
31400000	31500000	1.1193026476334883e-10
31500000	31600000	3.383563176323635e-10
31600000	31700000	2.975485443521139e-09
31700000	31800000	4.5872498132791016e-10
31800000	31900000	1.4374914526581732e-09
31900000	32000000	2.9179955674179106e-09
32000000	32100000	7.490641418170322e-10
32100000	32200000	3.1396011928936973e-09
32200000	32300000	1.3038917914721005e-09
32300000	32400000	1.602088710594861e-09
32400000	32500000	6.751030280028882e-09
32500000	32600000	7.170726594424939e-09
32600000	32700000	7.0738023739462576e-09
32700000	32800000	6.090288126974719e-09
32800000	32900000	5.32712873858882e-09
32900000	33000000	6.580949340486111e-10
33000000	33100000	6.110731625203045e-09
33100000	33200000	5.784528528833596e-09
33200000	33300000	3.437747110970376e-09
33300000	33400000	6.4078165071837936e-09
33400000	33500000	8.065214853881229e-09
33500000	33600000	6.16266882486463e-09
33600000	33700000	6.825393364848383e-09
33700000	33800000	3.2485924120570274e-09
33800000	33900000	4.25187012031847e-09
33900000	34000000	3.47705837733632e-09
34000000	34100000	4.40418596770075e-09
34100000	34200000	4.006754323203633e-09
34200000	34300000	1.6516269164325935e-09
34300000	34400000	1.8228751404503137e-09
34400000	34500000	3.390814481921766e-09
34500000	34600000	2.009144319826727e-09
34600000	34700000	3.6051100355433965e-09
34700000	34800000	9.021441411279485e-10
34800000	34900000	2.380662996834933e-09
34900000	35000000	4.677827845162036e-09
35000000	35100000	5.727913058063666e-09
35100000	35200000	7.016451982540504e-09
35200000	35300000	3.6614823569820487e-09
35300000	35400000	4.934413211678786e-09
35400000	35500000	8.210725936147993e-09
35500000	35600000	7.962319105377797e-09
35600000	35700000	6.5027923188472444e-09
35700000	35800000	7.083230676697679e-09
35800000	35900000	1.9689173448667234e-10
35900000	36000000	1.0730106882814218e-09
36000000	36100000	2.5015577818754524e-09
36100000	36200000	5.317864702778653e-09
36200000	36300000	8.881063687346541e-09
36300000	36400000	5.549482327602946e-09
36400000	36500000	5.804016483431256e-09
36500000	36600000	7.588676562336972e-09
36600000	36700000	4.986351584913621e-09
36700000	36800000	4.0775970691318736e-09
36800000	36900000	7.994519419543631e-09
36900000	37000000	6.122919813885937e-09
37000000	37100000	6.278145440352279e-09
37100000	37200000	9.132833474583337e-09
37200000	37300000	6.439573333166875e-09
37300000	37400000	8.009891123656181e-09
37400000	37500000	3.791817925280845e-09
37500000	37600000	8.125293976990057e-09
37600000	37700000	3.6934011032858687e-09
37700000	37800000	1.4140488011244544e-09
37800000	37900000	1.2589585234117114e-09
37900000	38000000	0.0
38000000	38100000	5.414014405055113e-10
38100000	38200000	2.770058347766234e-09
38200000	38300000	5.567495983297246e-09
38300000	38400000	4.8743352129495965e-09
38400000	38500000	4.0625940313037406e-09
38500000	38600000	0.0
38600000	38700000	9.495269953499082e-12
38700000	38800000	4.392232646070649e-09
38800000	38900000	2.1629740125984224e-09
38900000	39000000	8.507138510604893e-09
39000000	39100000	8.800412889894798e-09
39100000	39200000	4.96364169812724e-09
39200000	39300000	5.137189522408784e-09
39300000	39400000	4.327372775168073e-09
39400000	39500000	4.378853900849556e-09
39500000	39600000	5.363692990488814e-09
39600000	39700000	6.229861172573235e-09
39700000	39800000	1.7862963536448314e-09
39800000	39900000	0.0
39900000	40000000	3.429869749883423e-09
40000000	40100000	1.887666179646149e-09
40100000	40200000	5.183683627514259e-09
40200000	40300000	1.9602369348997626e-09
40300000	40400000	2.7589429940706963e-09
40400000	40500000	7.248408341903109e-10
40500000	40600000	5.275761420145661e-11
40600000	40700000	3.0773957395406445e-09
40700000	40800000	2.963078842103777e-09
40800000	40900000	3.2320781768280184e-09
40900000	41000000	6.77350176968478e-10
41000000	41100000	2.24778961031544e-09
41100000	41200000	5.993462047726444e-11
41200000	41300000	6.099190253415589e-10
41300000	41400000	4.796838560045041e-10
41400000	41500000	2.3915587433166825e-09
41500000	41600000	2.0773424844486837e-09
41600000	41700000	3.092890238107234e-10
41700000	41800000	3.524929341718559e-11
41800000	41900000	3.432721731513733e-10
41900000	42000000	2.6158909296261557e-09
42000000	42100000	7.714381561249567e-10
42100000	42200000	8.68132064193256e-10
42200000	42300000	2.298151766870799e-09
42300000	42400000	5.805567129094894e-09
42400000	42500000	4.710117168696577e-09
42500000	42600000	3.979819600118747e-09
42600000	42700000	5.696894162157216e-09
42700000	42800000	4.528906656508853e-09
42800000	42900000	1.373939232899926e-09
42900000	43000000	1.065751469985872e-09
43000000	43100000	6.133451812441415e-09
43100000	43200000	7.139376045540575e-09
43200000	43300000	8.789585696869472e-09
43300000	43400000	6.107030499762507e-09
43400000	43500000	6.6345232156525896e-09
43500000	43600000	3.7936563475354125e-09
43600000	43700000	1.4981902789757334e-10
43700000	43800000	3.1808917243910536e-10
43800000	43900000	2.935413760635203e-09
43900000	44000000	4.7066963406918015e-09
44000000	44100000	6.610753659619114e-09
44100000	44200000	8.936848042392357e-09
44200000	44300000	7.1512687584006795e-09
44300000	44400000	9.172926241031633e-09
44400000	44500000	6.642186161609473e-09
44500000	44600000	7.605135764609428e-09
44600000	44700000	5.586288512825434e-09
44700000	44800000	8.724567296879992e-09
44800000	44900000	7.872236456330171e-09
44900000	45000000	4.730859161658116e-09
45000000	45100000	8.85949581991433e-09
45100000	45200000	4.7877061419068874e-09
45200000	45300000	8.51127869335089e-09
45300000	45400000	3.2698566893334418e-09
45400000	45500000	4.5991772116579e-09
45500000	45600000	5.184597784621271e-09
45600000	45700000	0.0
