start	end	rec
29400000	29500000	4.692800703000473e-09
29500000	29600000	1.1472092429068011e-09
29600000	29700000	3.026361763375575e-10
29700000	29800000	1.8130737982212074e-09
29800000	29900000	1.6630073097766518e-09
29900000	30000000	1.009293509688519e-10
30000000	30100000	1.6746168331344168e-09
30100000	30200000	1.2544269937474787e-09
30200000	30300000	6.584924717433124e-09
30300000	30400000	2.489494855688318e-09
30400000	30500000	4.870226992242896e-09
30500000	30600000	6.060935770841284e-09
30600000	30700000	4.123926211657267e-09
30700000	30800000	3.5437609784686935e-09
30800000	30900000	3.106869441643968e-09
30900000	31000000	2.134965324167356e-09
31000000	31100000	1.487394294990321e-10
31100000	31200000	2.8759415647975605e-09
31200000	31300000	7.003104204046619e-10
31300000	31400000	4.702199163646405e-10
31400000	31500000	3.9246967786258723e-10
31500000	31600000	7.593005143102775e-10
31600000	31700000	2.99939287975653e-09
31700000	31800000	3.886135062385629e-10
31800000	31900000	2.0325106263262607e-09
31900000	32000000	5.3952666557074266e-09
32000000	32100000	9.585367570665182e-10
32100000	32200000	3.079948953613126e-09
32200000	32300000	3.348605078312731e-09
32300000	32400000	2.6729454326732158e-09
32400000	32500000	6.40108274053354e-09
32500000	32600000	7.3585828788361085e-09
32600000	32700000	7.704147368447374e-09
32700000	32800000	4.827912237492351e-09
32800000	32900000	5.184236838165655e-09
32900000	33000000	1.2726156440665972e-09
33000000	33100000	5.807539168104971e-09
33100000	33200000	7.761819045924527e-09
33200000	33300000	3.793676618755885e-09
33300000	33400000	6.415375670153441e-09
33400000	33500000	7.644720676916918e-09
33500000	33600000	3.4857079555607818e-09
33600000	33700000	7.95777508277451e-09
33700000	33800000	5.0197823141767455e-09
33800000	33900000	5.169764931827472e-09
33900000	34000000	6.7523834375042156e-09
34000000	34100000	1.9279779815797085e-09
34100000	34200000	7.084047937578013e-10
34200000	34300000	2.5881908246789635e-09
34300000	34400000	7.233780750727524e-10
34400000	34500000	4.14812975308537e-09
34500000	34600000	1.5377440060002903e-09
34600000	34700000	4.980142073727143e-09
34700000	34800000	2.6781987374098306e-09
34800000	34900000	2.502992096752411e-09
34900000	35000000	6.892710925835246e-09
35000000	35100000	3.8828049496979225e-09
35100000	35200000	7.560424360067504e-09
35200000	35300000	5.208749851221264e-09
35300000	35400000	4.7709890477314795e-09
35400000	35500000	8.551628198672905e-09
35500000	35600000	9.37042516562628e-09
35600000	35700000	9.223835070666219e-09
35700000	35800000	6.079828443029394e-09
35800000	35900000	7.493125677638386e-10
35900000	36000000	1.7737684126495541e-09
36000000	36100000	5.400580218303942e-09
36100000	36200000	7.947004868034929e-09
36200000	36300000	8.801044404694412e-09
36300000	36400000	6.2843889756103035e-09
36400000	36500000	4.7206212736108074e-09
36500000	36600000	8.125587816477946e-09
36600000	36700000	6.613390127407654e-09
36700000	36800000	4.395515975853254e-09
36800000	36900000	6.3257272332719825e-09
36900000	37000000	5.940109925877835e-09
37000000	37100000	6.751093804517251e-09
37100000	37200000	2.8841087248469247e-09
37200000	37300000	3.5373523430380033e-09
37300000	37400000	8.520179975439693e-09
37400000	37500000	5.695117899915561e-09
37500000	37600000	7.980205778549885e-09
37600000	37700000	5.5341470448874976e-09
37700000	37800000	2.644328300104691e-09
37800000	37900000	1.2364933432647325e-09
37900000	38000000	4.061873839841351e-10
38000000	38100000	2.5093036751910125e-09
38100000	38200000	3.298505468066486e-09
38200000	38300000	6.4420930990351416e-09
38300000	38400000	6.400973489287922e-09
38400000	38500000	4.958283974338612e-09
38500000	38600000	4.059315875564614e-10
38600000	38700000	2.842538801101731e-10
38700000	38800000	4.910902827276146e-09
38800000	38900000	3.738430514325034e-09
38900000	39000000	8.342689753488224e-09
39000000	39100000	8.620027149181283e-09
39100000	39200000	5.273566839616093e-09
39200000	39300000	6.321159525238917e-09
39300000	39400000	3.972286694455454e-09
39400000	39500000	5.65191032511619e-09
39500000	39600000	5.295183670227419e-09
39600000	39700000	6.156483412506883e-09
39700000	39800000	2.4109495715996004e-09
39800000	39900000	5.486626628412576e-10
39900000	40000000	5.4811128242183106e-09
40000000	40100000	2.852922944078342e-09
40100000	40200000	5.995963276259541e-09
40200000	40300000	8.468625114205558e-10
40300000	40400000	8.094298455447828e-10
40400000	40500000	7.90993414488679e-10
40500000	40600000	1.9350506669892222e-10
40600000	40700000	2.0602626434801695e-09
40700000	40800000	3.6212530238648003e-09
40800000	40900000	3.204376349241349e-09
40900000	41000000	1.509963906991668e-09
41000000	41100000	1.3982186177230706e-09
41100000	41200000	4.1575634594504674e-10
41200000	41300000	1.5552001158945135e-09
41300000	41400000	4.757316170229711e-10
41400000	41500000	3.070222834458625e-09
41500000	41600000	3.2199228045997936e-09
41600000	41700000	1.0353649933510711e-09
41700000	41800000	7.013382872759406e-10
41800000	41900000	6.146227079713435e-10
41900000	42000000	2.723682122638592e-09
42000000	42100000	1.0102739035675906e-09
42100000	42200000	1.1549774631941138e-09
42200000	42300000	2.7158556329489737e-09
42300000	42400000	7.59458651031561e-09
42400000	42500000	5.8532236883221955e-09
42500000	42600000	5.911437725159753e-09
42600000	42700000	5.32777881232598e-09
42700000	42800000	4.586955166550116e-09
42800000	42900000	1.8237949574357702e-09
42900000	43000000	1.2976745586384623e-09
43000000	43100000	5.599278345080367e-09
43100000	43200000	8.816272586011405e-09
43200000	43300000	9.304009480628145e-09
43300000	43400000	3.3629339635639725e-09
43400000	43500000	3.337185502127788e-09
43500000	43600000	3.7608267849283126e-09
43600000	43700000	3.3775119132206744e-10
43700000	43800000	1.1463866566646318e-09
43800000	43900000	1.5875910406364286e-09
43900000	44000000	7.0832357125701e-09
44000000	44100000	7.696586146250373e-09
44100000	44200000	8.458042215302134e-09
44200000	44300000	8.645525838249695e-09
44300000	44400000	9.067777397465073e-09
44400000	44500000	6.325841894088866e-09
44500000	44600000	5.924850776750344e-09
44600000	44700000	8.384615725942088e-09
44700000	44800000	9.416914220187555e-09
44800000	44900000	8.43038283230942e-09
44900000	45000000	3.806832892851453e-09
45000000	45100000	8.389407812082403e-09
45100000	45200000	4.4745634740782765e-09
45200000	45300000	9.299164748692158e-09
45300000	45400000	4.20262401924651e-09
45400000	45500000	4.112743369096225e-09
45500000	45600000	8.65234029105466e-09
45600000	45700000	2.928299537998639e-09
