start	end	rec
40400000	40500000	1.621028218578e-09
40500000	40600000	1.621028218578e-09
40600000	40700000	1.621028218578e-09
40700000	40800000	1.621028218578e-09
40800000	40900000	1.621028218578e-09
40900000	41000000	1.621028218578e-09
41000000	41100000	1.621028218578e-09
41100000	41200000	1.621028218578e-09
41200000	41300000	1.621028218578e-09
41300000	41400000	2.106214874904282e-09
41400000	41500000	2.4296726457884707e-09
41500000	41600000	2.4296726457884707e-09
41600000	41700000	2.4296726457884707e-09
41700000	41800000	2.4296726457884707e-09
41800000	41900000	2.4296726457884707e-09
41900000	42000000	2.4296726457884707e-09
42000000	42100000	2.4296726457884707e-09
42100000	42200000	2.4296726457884707e-09
42200000	42300000	2.4296726457884707e-09
42300000	42400000	2.4296726457884707e-09
42400000	42500000	2.4296726457884707e-09
42500000	42600000	2.4296726457884707e-09
42600000	42700000	2.4296726457884707e-09
42700000	42800000	5.90746444404206e-09
42800000	42900000	6.6708821558538235e-09
42900000	43000000	6.6708821558538235e-09
43000000	43100000	6.6708821558538235e-09
43100000	43200000	6.6708821558538235e-09
43200000	43300000	6.6708821558538235e-09
43300000	43400000	6.6708821558538235e-09
43400000	43500000	6.6708821558538235e-09
43500000	43600000	6.6708821558538235e-09
43600000	43700000	6.6708821558538235e-09
43700000	43800000	6.6708821558538235e-09
43800000	43900000	6.6708821558538235e-09
43900000	44000000	6.6708821558538235e-09
44000000	44100000	6.7549025327858705e-09
44100000	44200000	8.771391579155016e-09
44200000	44300000	8.771391579155016e-09
44300000	44400000	8.771391579155016e-09
44400000	44500000	8.771391579155016e-09
44500000	44600000	8.771391579155016e-09
44600000	44700000	8.771391579155016e-09
44700000	44800000	8.771391579155016e-09
44800000	44900000	8.771391579155016e-09
44900000	45000000	8.771391579155016e-09
45000000	45100000	8.771391579155016e-09
45100000	45200000	8.771391579155016e-09
45200000	45300000	8.771391579155016e-09
45300000	45400000	8.771391579155016e-09
45400000	45500000	7.011101892392248e-09
45500000	45600000	2.001046630067448e-09
45600000	45700000	2.001046630067448e-09
