start	end	rec
28800000	28900000	1.6879402918957903e-09
28900000	29000000	3.4339955784750517e-09
29000000	29100000	3.779621544566928e-09
29100000	29200000	4.500019100611918e-09
29200000	29300000	6.013530572417609e-09
29300000	29400000	3.782644229679942e-09
29400000	29500000	3.7084678104540288e-09
29500000	29600000	1.9624503747330577e-09
29600000	29700000	7.476391633242863e-10
29700000	29800000	3.599260514581641e-09
29800000	29900000	2.170452708626998e-09
29900000	30000000	1.75993154523657e-10
30000000	30100000	1.1093767118092458e-10
30100000	30200000	1.4440657387954615e-09
30200000	30300000	5.622639670079366e-09
30300000	30400000	2.261495344265223e-09
30400000	30500000	4.679695802571023e-09
30500000	30600000	5.9701648755394085e-09
30600000	30700000	3.4188959426562663e-09
30700000	30800000	3.5171787595251077e-09
30800000	30900000	3.6429176395976816e-09
30900000	31000000	1.2481983850828587e-09
31000000	31100000	5.1554373008608106e-09
31100000	31200000	3.2400827462740087e-09
31200000	31300000	1.681115714403884e-10
31300000	31400000	4.139859903890553e-10
31400000	31500000	3.292524683305397e-10
31500000	31600000	7.247536182308425e-10
31600000	31700000	2.4522965222904086e-09
31700000	31800000	5.864436885361392e-10
31800000	31900000	2.0099292634619435e-09
31900000	32000000	3.900664550848394e-09
32000000	32100000	1.0236526950436009e-09
32100000	32200000	3.963455719532202e-09
32200000	32300000	4.249625056759845e-09
32300000	32400000	3.1327384660101813e-09
32400000	32500000	4.4260429051723e-09
32500000	32600000	8.336748621937629e-09
32600000	32700000	7.4121187026051535e-09
32700000	32800000	5.242192887517936e-09
32800000	32900000	5.470462326881136e-09
32900000	33000000	1.6818299906739821e-09
33000000	33100000	6.130536307264025e-09
33100000	33200000	6.976117100667043e-09
33200000	33300000	4.4217640010119974e-09
33300000	33400000	7.61128899139901e-09
33400000	33500000	7.207493791552025e-09
33500000	33600000	3.4766435946636503e-09
33600000	33700000	4.042974544952047e-09
33700000	33800000	3.826042418507576e-09
33800000	33900000	3.3180709794146776e-09
33900000	34000000	3.6119828319726117e-09
34000000	34100000	5.153716304621969e-09
34100000	34200000	4.684548633329088e-09
34200000	34300000	1.0757011801498276e-09
34300000	34400000	1.182671802995156e-09
34400000	34500000	3.352051876229597e-09
34500000	34600000	3.6185136033391148e-09
34600000	34700000	3.946478517152151e-09
34700000	34800000	1.0105037764303544e-09
34800000	34900000	2.30642521565621e-09
34900000	35000000	6.373139708898103e-09
35000000	35100000	5.0993765881834495e-09
35100000	35200000	6.554035468271366e-09
35200000	35300000	4.613633657393072e-09
35300000	35400000	5.939219787312404e-09
35400000	35500000	8.004600255712829e-09
35500000	35600000	7.221006341323062e-09
35600000	35700000	5.381793875088268e-09
35700000	35800000	7.962653853238063e-09
35800000	35900000	1.2668459746942368e-09
35900000	36000000	3.702204173657733e-10
36000000	36100000	3.995860382843404e-09
36100000	36200000	4.815326957107519e-09
36200000	36300000	8.400037112150929e-09
36300000	36400000	5.992699133362287e-09
36400000	36500000	4.9031219909848804e-09
36500000	36600000	6.7831454901083975e-09
36600000	36700000	4.4739365990130475e-09
36700000	36800000	5.07240969590438e-09
36800000	36900000	8.58284579534705e-09
36900000	37000000	8.562914021157038e-09
37000000	37100000	6.499055756744897e-09
37100000	37200000	4.338928724698605e-09
37200000	37300000	4.5889161824815524e-09
37300000	37400000	8.266069007230108e-09
37400000	37500000	4.6052843276348405e-09
37500000	37600000	6.861833182800503e-09
37600000	37700000	3.4437771125077734e-09
37700000	37800000	2.896394192756206e-09
37800000	37900000	1.2285437428860148e-09
37900000	38000000	9.724487839385678e-11
38000000	38100000	2.9523498527676336e-10
38100000	38200000	3.448172286891205e-09
38200000	38300000	6.123300199609731e-09
38300000	38400000	4.448878020771764e-09
38400000	38500000	3.868026510799524e-09
38500000	38600000	7.470611021312414e-10
38600000	38700000	3.485881609305625e-10
38700000	38800000	4.269631184074266e-09
38800000	38900000	3.419466609272633e-09
38900000	39000000	8.424049629394483e-09
39000000	39100000	7.615586911305394e-09
39100000	39200000	7.605072209914455e-09
39200000	39300000	7.131461497558757e-09
39300000	39400000	4.9049678544206e-09
39400000	39500000	3.999316585627981e-09
39500000	39600000	1.1794212881973207e-09
39600000	39700000	2.192935900633825e-09
39700000	39800000	4.31181453060358e-09
39800000	39900000	1.5271663850466351e-09
39900000	40000000	4.3552669618616755e-09
40000000	40100000	2.4399708987372514e-09
40100000	40200000	5.074843240041975e-09
40200000	40300000	1.8827664906777512e-09
40300000	40400000	3.723650486816553e-09
40400000	40500000	1.4936404031412665e-09
40500000	40600000	1.4468454122292886e-10
40600000	40700000	3.5818432035195876e-09
40700000	40800000	4.2212157709651436e-10
40800000	40900000	2.950544402628494e-09
40900000	41000000	8.318176709656205e-10
41000000	41100000	1.3836726134419623e-09
41100000	41200000	5.4287095181575745e-11
41200000	41300000	5.539651749989565e-10
41300000	41400000	1.5546305815942758e-09
41400000	41500000	4.354802463691219e-09
41500000	41600000	3.3231619003521524e-09
41600000	41700000	1.3033531723604533e-09
41700000	41800000	7.37506149130254e-10
41800000	41900000	6.277645139666063e-10
41900000	42000000	1.1881633072607102e-09
42000000	42100000	1.3898951908688115e-10
42100000	42200000	7.426080065844965e-10
42200000	42300000	1.946938102893876e-09
42300000	42400000	6.944245860698182e-09
42400000	42500000	5.480705617619233e-09
42500000	42600000	4.203622577081377e-09
42600000	42700000	4.859059930043345e-09
42700000	42800000	3.307830457327605e-09
42800000	42900000	1.0566616020265063e-09
42900000	43000000	1.9613070081643463e-09
43000000	43100000	5.671639055691885e-09
43100000	43200000	4.266721503335896e-09
43200000	43300000	4.344505276346748e-09
43300000	43400000	6.31759097572062e-09
43400000	43500000	6.079237608758055e-09
43500000	43600000	4.9247241334192134e-09
43600000	43700000	2.3331234449078503e-10
43700000	43800000	4.666867586297683e-10
43800000	43900000	2.984264446687511e-09
43900000	44000000	7.421203016001554e-09
44000000	44100000	7.575855236328301e-09
44100000	44200000	8.506803717866243e-09
44200000	44300000	8.23328374649159e-09
44300000	44400000	4.6187011506941805e-09
44400000	44500000	1.3204636002789608e-09
44500000	44600000	7.3314734942382064e-09
44600000	44700000	8.843939846886464e-09
44700000	44800000	8.50456393442201e-09
44800000	44900000	7.0147182270321e-09
44900000	45000000	5.630509826435836e-09
45000000	45100000	8.306401410435943e-09
45100000	45200000	3.7700927453067945e-09
45200000	45300000	7.521639021748157e-09
45300000	45400000	4.123086292002634e-09
45400000	45500000	5.989925238470892e-09
45500000	45600000	4.596150122164721e-09
45600000	45700000	2.3371401870879374e-10
