start	end	rec
26900000	27000000	8.469278146832886e-09
27000000	27100000	7.819310115526777e-09
27100000	27200000	8.759408705623068e-09
27200000	27300000	9.050342256062879e-09
27300000	27400000	8.896046922448048e-09
27400000	27500000	9.024269669134515e-09
27500000	27600000	8.67194091628552e-09
27600000	27700000	8.86604555757601e-09
27700000	27800000	9.067115710583215e-09
27800000	27900000	6.050951486781266e-09
27900000	28000000	0.0
28000000	28100000	0.0
28100000	28200000	0.0
28200000	28300000	1.2614683252063463e-09
28300000	28400000	2.0860556087376606e-09
28400000	28500000	2.034432349764409e-09
28500000	28600000	2.1133299559156448e-09
28600000	28700000	1.945756641482197e-09
28700000	28800000	6.257831816790225e-10
28800000	28900000	2.5645069725486607e-09
28900000	29000000	2.0584208398120373e-09
29000000	29100000	2.411951042214147e-09
29100000	29200000	4.706846860199907e-09
29200000	29300000	5.550748760191889e-09
29300000	29400000	7.929967876597179e-10
29400000	29500000	2.530579027466668e-09
29500000	29600000	1.1662050680586888e-09
29600000	29700000	4.5341805727992426e-10
29700000	29800000	1.3464430069954159e-09
29800000	29900000	1.7823588118214034e-09
29900000	30000000	3.696672061086248e-10
30000000	30100000	5.875987752672321e-10
30100000	30200000	1.641138660515887e-09
30200000	30300000	5.305672889327161e-09
30300000	30400000	2.1733906271046104e-09
30400000	30500000	3.925870460249192e-09
30500000	30600000	3.0238620457687116e-09
30600000	30700000	5.154898111251981e-09
30700000	30800000	3.3065861061852714e-09
30800000	30900000	3.5766980200443056e-09
30900000	31000000	1.6393679286719135e-09
31000000	31100000	4.190564075721878e-09
31100000	31200000	2.1095036696559233e-09
31200000	31300000	0.0
31300000	31400000	0.0
31400000	31500000	3.860198726576722e-11
31500000	31600000	3.8574541138633786e-10
31600000	31700000	1.325153696235525e-09
31700000	31800000	3.5621642280159954e-10
31800000	31900000	2.081978594042107e-09
31900000	32000000	5.4144473659893525e-09
32000000	32100000	2.4499903809783447e-09
32100000	32200000	8.718957056406168e-10
32200000	32300000	1.561618072055148e-09
32300000	32400000	3.201340882419582e-09
32400000	32500000	6.633497319977987e-09
32500000	32600000	7.913733636545687e-09
32600000	32700000	7.252006503956709e-09
32700000	32800000	5.1241675123530984e-09
32800000	32900000	6.126029136717711e-09
32900000	33000000	2.576312024117649e-09
33000000	33100000	6.538904849107258e-09
33100000	33200000	6.211249955165347e-09
33200000	33300000	4.2983102936899845e-09
33300000	33400000	7.430711827120247e-09
33400000	33500000	7.138474456083062e-09
33500000	33600000	3.5592084031892776e-09
33600000	33700000	3.847423897802942e-09
33700000	33800000	5.967374883117181e-09
33800000	33900000	6.104361294056469e-09
33900000	34000000	5.403921465715715e-09
34000000	34100000	5.013761689200775e-09
34100000	34200000	5.2012874218805075e-09
34200000	34300000	3.6200079249057485e-09
34300000	34400000	1.8098674241596762e-09
34400000	34500000	2.3697595921035124e-09
34500000	34600000	1.6891323250131427e-09
34600000	34700000	4.195675034017197e-09
34700000	34800000	2.2020375981528776e-09
34800000	34900000	2.7383667542392205e-09
34900000	35000000	1.6493885557308094e-09
35000000	35100000	1.422773827234467e-09
35100000	35200000	5.93448526978118e-09
35200000	35300000	5.574110692775152e-09
35300000	35400000	5.275784844098787e-09
35400000	35500000	8.669676794948863e-09
35500000	35600000	8.31228609188484e-09
35600000	35700000	6.020312291620309e-09
35700000	35800000	7.426363015127318e-09
35800000	35900000	1.059493497049907e-09
35900000	36000000	1.8590765989527251e-09
36000000	36100000	5.153295752745213e-09
36100000	36200000	7.58518623929277e-09
36200000	36300000	8.010759784463069e-09
36300000	36400000	2.047601960063185e-09
36400000	36500000	2.0954407716992195e-09
36500000	36600000	8.575231321496202e-09
36600000	36700000	3.892277326473827e-09
36700000	36800000	4.958012687964369e-09
36800000	36900000	8.787394768723624e-09
36900000	37000000	7.781479281730913e-09
37000000	37100000	7.4361996939049175e-09
37100000	37200000	8.37196684339476e-09
37200000	37300000	7.576532796349077e-09
37300000	37400000	8.558263129314625e-09
37400000	37500000	4.112674016890882e-09
37500000	37600000	7.592557755385721e-09
37600000	37700000	3.2851474449253458e-09
37700000	37800000	8.749989422731939e-10
37800000	37900000	3.5828938508406085e-10
37900000	38000000	9.145299120711406e-10
38000000	38100000	1.7623093337149066e-09
38100000	38200000	2.9773258499180715e-09
38200000	38300000	8.105437260169848e-09
38300000	38400000	5.1412909716578975e-09
38400000	38500000	2.6626024670460375e-09
38500000	38600000	6.437808494493077e-10
38600000	38700000	1.2631436654480649e-10
38700000	38800000	4.6703012052114735e-09
38800000	38900000	2.9771219622449324e-09
38900000	39000000	8.19517211900861e-09
39000000	39100000	8.451806232773936e-09
39100000	39200000	3.1569017985998387e-09
39200000	39300000	3.9108178729298545e-09
39300000	39400000	6.056044149625314e-09
39400000	39500000	6.363187109256707e-09
39500000	39600000	6.0961014897683504e-09
39600000	39700000	6.835555928005567e-09
39700000	39800000	3.5013461992955074e-09
39800000	39900000	5.292977371528568e-10
39900000	40000000	4.218728982631658e-09
40000000	40100000	1.8609562506327175e-09
40100000	40200000	5.423513020334893e-09
40200000	40300000	2.109504788350043e-09
40300000	40400000	2.5729577343572837e-09
40400000	40500000	6.694065257741869e-10
40500000	40600000	2.6637387586153587e-11
40600000	40700000	3.284800944525986e-09
40700000	40800000	3.4378331428309647e-09
40800000	40900000	3.3804180661402e-09
40900000	41000000	7.230821953445177e-10
41000000	41100000	1.2169730417093374e-09
41100000	41200000	5.369413681440478e-10
41200000	41300000	7.894463323412766e-10
41300000	41400000	1.0353334196824e-09
41400000	41500000	3.870074540389244e-09
41500000	41600000	1.7998402677150559e-09
41600000	41700000	2.336536323104236e-09
41700000	41800000	2.1334240931916976e-09
41800000	41900000	2.2856602546893822e-09
41900000	42000000	1.2752374819212456e-09
42000000	42100000	1.2203615791046929e-11
42100000	42200000	1.3031330051699627e-09
42200000	42300000	1.868300649265498e-09
42300000	42400000	7.44701068928609e-09
42400000	42500000	2.9749350593448394e-09
42500000	42600000	3.772133959166296e-09
42600000	42700000	5.400054247105057e-09
42700000	42800000	6.07543339249304e-09
42800000	42900000	1.5608131657508366e-09
42900000	43000000	6.433745274722081e-10
43000000	43100000	7.719428827309588e-09
43100000	43200000	7.414576650226657e-09
43200000	43300000	7.526088347510712e-09
43300000	43400000	3.077237780133463e-09
43400000	43500000	3.6415653870134096e-09
43500000	43600000	3.2706415017856917e-09
43600000	43700000	2.033711718871649e-10
43700000	43800000	4.411696556155151e-10
43800000	43900000	1.4038974592891617e-09
43900000	44000000	6.667016504534393e-09
44000000	44100000	7.473580445847882e-09
44100000	44200000	8.167973809620497e-09
44200000	44300000	8.726348057316521e-09
44300000	44400000	9.172160056560591e-09
44400000	44500000	6.2697831215385345e-09
44500000	44600000	7.725841951720633e-09
44600000	44700000	7.621475473008349e-09
44700000	44800000	4.0135293853137136e-09
44800000	44900000	3.88065936467296e-09
44900000	45000000	3.58829966682679e-09
45000000	45100000	7.64097482671534e-09
45100000	45200000	4.059764011818972e-09
45200000	45300000	8.964156055262107e-09
45300000	45400000	2.543559064524868e-09
45400000	45500000	3.786906205943167e-09
45500000	45600000	7.767562559829939e-09
45600000	45700000	3.840405558631898e-09
