start	end	rec
41000000	41100000	8.08006940741653e-10
41100000	41200000	8.08006940741653e-10
41200000	41300000	8.08006940741653e-10
41300000	41400000	8.08006940741653e-10
41400000	41500000	8.08006940741653e-10
41500000	41600000	5.000112952816988e-10
41600000	41700000	3.191249638210907e-10
41700000	41800000	3.191249638210907e-10
41800000	41900000	3.191249638210907e-10
41900000	42000000	3.191249638210907e-10
42000000	42100000	3.191249638210907e-10
42100000	42200000	1.2506766177335666e-09
42200000	42300000	1.3101373616003203e-09
42300000	42400000	1.3101373616003203e-09
42400000	42500000	1.3101373616003203e-09
42500000	42600000	1.3101373616003203e-09
42600000	42700000	2.172101839039515e-09
42700000	42800000	4.7579952713571e-09
42800000	42900000	4.7579952713571e-09
42900000	43000000	4.7579952713571e-09
43000000	43100000	4.7579952713571e-09
43100000	43200000	4.7579952713571e-09
43200000	43300000	4.235220545670583e-09
43300000	43400000	3.8244689754883205e-09
43400000	43500000	3.8244689754883205e-09
43500000	43600000	3.8244689754883205e-09
43600000	43700000	3.8244689754883205e-09
43700000	43800000	3.8244689754883205e-09
43800000	43900000	7.570204152042219e-09
43900000	44000000	8.129911707159467e-09
44000000	44100000	8.129911707159467e-09
44100000	44200000	8.129911707159467e-09
44200000	44300000	8.129911707159467e-09
44300000	44400000	8.349919999335236e-09
44400000	44500000	9.352179997024847e-09
44500000	44600000	9.352179997024847e-09
44600000	44700000	9.352179997024847e-09
44700000	44800000	9.352179997024847e-09
44800000	44900000	9.352179997024847e-09
44900000	45000000	8.117568051126723e-09
45000000	45100000	6.832563780906226e-09
45100000	45200000	6.832563780906226e-09
45200000	45300000	6.832563780906226e-09
45300000	45400000	6.832563780906226e-09
45400000	45500000	6.832563780906226e-09
45500000	45600000	2.856894278811924e-09
45600000	45700000	1.862976903288348e-09
